date,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2018-10-05,Poli Iasi,Viitorul Constanta,1,2,3.32,3.0,2.26,3.58,3.12,2.32,Liga I,,20181005_Poli-Iasi_Viitorul-Constanta,-2.360407600522649,0.43,1.27,1,6,2,14,53.9,46.1,0,4,0,0,2,6
2018-10-06,Astra,CFR Cluj,1,2,3.62,3.04,2.13,3.79,3.16,2.21,Liga I,,20181006_Astra_CFR-Cluj,21.175602025300577,1.72,0.3,5,2,11,5,51.9,48.1,1,0,0,0,4,5
2018-10-06,U Craiova,FC Hermannstadt,1,1,1.59,3.56,6.07,1.69,3.35,6.9,Liga I,,20181006_U-Craiova_FC-Hermannstadt,78.36081659821707,1.27,1.81,3,5,4,12,60.4,39.6,3,1,0,0,7,6
2018-10-07,Calarasi,FC Voluntari,1,1,2.01,3.21,3.77,2.08,3.31,4.02,Liga I,,20181007_Calarasi_FC-Voluntari,20.161421442068104,0.37,0.31,1,1,4,3,47.5,52.5,0,2,0,0,3,4
2018-10-07,FCSB,Concordia,0,1,1.31,4.95,9.26,1.3,5.51,10.95,Liga I,,20181007_FCSB_Concordia,53.65003059215496,0.33,0.71,1,2,3,7,58.6,41.4,2,1,0,0,3,2
2018-10-07,Sepsi Sf. Gheorghe,Gaz Metan Medias,1,2,2.54,2.87,2.99,2.66,2.92,3.21,Liga I,,20181007_Sepsi-Sf.-Gheorghe_Gaz-Metan-Medias,-4.287936996490089,1.37,0.05,3,2,8,4,48.2,51.8,3,2,0,0,4,1
2018-10-08,FC Botosani,Din. Bucuresti,2,0,2.47,3.01,2.95,2.6,3.17,3.02,Liga I,,20181008_FC-Botosani_Din.-Bucuresti,-3.0134252660338916,0.85,0.45,3,2,6,6,44.3,55.7,0,3,0,0,7,4
2018-10-19,CFR Cluj,Poli Iasi,1,0,1.32,4.55,10.41,1.32,4.91,12.64,Liga I,,20181019_CFR-Cluj_Poli-Iasi,14.650461082854235,0.05,0.13,1,1,2,2,53.8,46.2,1,4,0,0,2,2
2018-10-19,FC Voluntari,Concordia,4,0,2.44,3.08,2.93,2.57,3.21,3.03,Liga I,,20181019_FC-Voluntari_Concordia,-13.256038400247917,1.66,0.1,5,1,12,1,50.9,49.1,2,1,0,1,7,3
2018-10-20,FC Hermannstadt,Astra,0,2,2.79,2.94,2.65,2.91,3.02,2.81,Liga I,,20181020_FC-Hermannstadt_Astra,-61.83900957354831,1.11,0.55,3,2,6,6,50.8,49.2,5,0,0,0,12,5
2018-10-20,Viitorul Constanta,Sepsi Sf. Gheorghe,2,3,1.71,3.38,5.14,1.75,3.53,5.57,Liga I,,20181020_Viitorul-Constanta_Sepsi-Sf.-Gheorghe,16.511353396836512,0.57,1.97,2,8,4,19,43.7,56.3,2,1,0,0,6,6
2018-10-21,Gaz Metan Medias,FC Botosani,1,2,2.25,3.08,3.25,2.34,3.13,3.51,Liga I,,20181021_Gaz-Metan-Medias_FC-Botosani,48.395519381774875,0.8,0.05,4,2,10,3,48.3,51.7,2,0,0,0,6,1
2018-10-21,U Craiova,FCSB,2,1,2.7,3.16,2.57,2.88,3.18,2.71,Liga I,,20181021_U-Craiova_FCSB,1.4789364249861592,0.58,0.4,2,1,4,1,51.5,48.5,2,1,0,0,3,3
2018-10-22,Din. Bucuresti,Calarasi,1,1,1.59,3.67,5.73,1.61,3.84,6.36,Liga I,,20181022_Din.-Bucuresti_Calarasi,-31.53850190529147,1.76,0.83,5,2,11,4,42.9,57.1,1,1,0,0,4,5
2018-10-26,Astra,U Craiova,0,3,2.78,3.02,2.6,2.95,3.11,2.7,Liga I,,20181026_Astra_U-Craiova,-13.26127856288349,0.67,1.73,2,6,6,12,37.5,62.5,1,2,0,0,7,5
2018-10-26,Poli Iasi,FC Hermannstadt,0,2,1.99,3.15,3.91,2.05,3.3,4.14,Liga I,,20181026_Poli-Iasi_FC-Hermannstadt,49.86603414039723,0.94,1.45,3,5,8,10,52.8,47.2,1,2,0,0,5,4
2018-10-27,FC Botosani,Viitorul Constanta,1,2,2.68,2.95,2.76,2.87,2.95,2.91,Liga I,,20181027_FC-Botosani_Viitorul-Constanta,-10.684473329754837,1.45,1.47,4,5,11,9,43.2,56.8,2,4,0,0,3,5
2018-10-27,FCSB,FC Voluntari,2,1,1.33,4.79,8.71,1.34,4.93,10.64,Liga I,,20181027_FCSB_FC-Voluntari,14.822689164868507,0.82,0.27,2,1,3,1,49.2,50.8,1,1,0,0,5,0
2018-10-28,Calarasi,Gaz Metan Medias,0,0,3.11,3.03,2.36,3.28,3.12,2.46,Liga I,,20181028_Calarasi_Gaz-Metan-Medias,-25.477271534652118,0.86,0.53,3,0,5,0,51.7,48.3,1,0,0,0,2,2
2018-10-28,Sepsi Sf. Gheorghe,CFR Cluj,1,2,4.08,3.17,1.94,4.3,3.3,2.01,Liga I,,20181028_Sepsi-Sf.-Gheorghe_CFR-Cluj,-3.888893242211225,1.09,2.04,4,6,10,13,51.9,48.1,0,4,0,0,4,4
2018-10-29,Concordia,Din. Bucuresti,0,0,4.63,3.54,1.74,4.88,3.84,1.76,Liga I,,20181029_Concordia_Din.-Bucuresti,12.48031495044711,1.31,1.54,4,6,8,13,53.9,46.1,1,0,0,0,7,6
2018-11-02,Poli Iasi,U Craiova,0,3,3.36,3.05,2.22,3.68,3.12,2.28,Liga I,,20181102_Poli-Iasi_U-Craiova,-70.25988633658085,0.92,1.06,3,5,7,13,46.5,53.5,1,1,1,0,7,6
2018-11-03,FC Botosani,CFR Cluj,1,5,3.51,3.03,2.16,3.79,3.18,2.2,Liga I,,20181103_FC-Botosani_CFR-Cluj,-46.69849483515122,0.44,2.83,1,9,5,20,46.7,53.3,1,0,0,0,2,10
2018-11-03,Sepsi Sf. Gheorghe,FC Hermannstadt,1,3,2.05,3.02,3.89,2.14,3.01,4.28,Liga I,,20181103_Sepsi-Sf.-Gheorghe_FC-Hermannstadt,58.03991330930694,0.99,1.13,4,3,9,9,54.3,45.7,0,3,0,0,2,7
2018-11-04,Calarasi,Viitorul Constanta,0,1,3.71,3.28,1.99,3.83,3.4,2.1,Liga I,,20181104_Calarasi_Viitorul-Constanta,-25.840522402370652,0.82,1.0,4,3,9,5,53.0,47.0,1,2,0,0,7,7
2018-11-04,FCSB,Astra,1,0,1.61,3.73,5.39,1.66,4.0,5.46,Liga I,,20181104_FCSB_Astra,10.915049634547358,0.05,1.32,1,7,3,16,45.7,54.3,0,0,0,0,5,8
2018-11-05,Concordia,Gaz Metan Medias,0,0,3.77,3.14,2.03,3.87,3.29,2.13,Liga I,,20181105_Concordia_Gaz-Metan-Medias,-41.91530984775568,0.78,1.08,1,5,1,13,50.2,49.8,4,2,0,0,4,6
2018-11-05,FC Voluntari,Din. Bucuresti,0,1,4.26,3.54,1.8,4.55,3.79,1.81,Liga I,,20181105_FC-Voluntari_Din.-Bucuresti,12.220304827736072,0.61,0.59,2,3,2,6,56.2,43.8,3,0,0,0,1,5
2018-11-09,U Craiova,Sepsi Sf. Gheorghe,1,1,1.65,3.46,5.57,1.69,3.5,6.2,Liga I,,20181109_U-Craiova_Sepsi-Sf.-Gheorghe,58.25688581389181,2.0,0.89,5,2,11,4,56.2,43.8,1,1,0,0,4,5
2018-11-10,Astra,Poli Iasi,1,2,1.84,3.28,4.38,1.92,3.27,4.85,Liga I,,20181110_Astra_Poli-Iasi,31.896945058114852,1.14,1.66,4,5,11,12,48.9,51.1,5,1,1,0,4,8
2018-11-10,CFR Cluj,Calarasi,0,0,1.36,4.32,9.53,1.36,4.43,12.2,Liga I,,20181110_CFR-Cluj_Calarasi,60.09824488802997,1.23,1.16,4,4,11,9,54.9,45.1,4,5,0,1,8,7
2018-11-10,Viitorul Constanta,Concordia,0,0,1.43,4.15,7.22,1.46,4.37,7.95,Liga I,,20181110_Viitorul-Constanta_Concordia,53.70374195469458,0.6,0.84,2,3,3,4,52.3,47.7,3,0,0,0,3,3
2018-11-11,Din. Bucuresti,FCSB,1,1,4.0,3.34,1.91,4.42,3.36,1.96,Liga I,,20181111_Din.-Bucuresti_FCSB,-49.220930781682455,0.95,1.29,3,5,6,8,44.5,55.5,4,1,0,0,2,3
2018-11-12,FC Hermannstadt,FC Botosani,1,1,2.34,3.06,3.06,2.46,3.17,3.23,Liga I,,20181112_FC-Hermannstadt_FC-Botosani,-14.578767371476715,0.93,0.83,2,2,4,2,48.2,51.8,1,1,0,0,2,3
2018-11-12,Gaz Metan Medias,FC Voluntari,2,0,1.53,3.87,6.0,1.57,4.08,6.32,Liga I,,20181112_Gaz-Metan-Medias_FC-Voluntari,52.2947607368194,1.22,0.39,4,2,10,7,48.9,51.1,0,1,0,0,6,2
2018-11-23,Din. Bucuresti,Gaz Metan Medias,1,1,2.12,3.14,3.48,2.19,3.25,3.72,Liga I,,20181123_Din.-Bucuresti_Gaz-Metan-Medias,-48.1898371412135,1.65,2.08,8,5,19,12,52.2,47.8,2,2,0,0,10,3
2018-11-24,Concordia,CFR Cluj,0,1,6.1,3.57,1.58,6.67,3.67,1.63,Liga I,,20181124_Concordia_CFR-Cluj,-61.84768928980725,0.46,1.37,1,5,2,10,51.9,48.1,2,0,0,0,5,6
2018-11-24,Sepsi Sf. Gheorghe,Astra,1,0,2.57,2.88,2.94,2.81,2.8,3.15,Liga I,,20181124_Sepsi-Sf.-Gheorghe_Astra,14.409839582278437,1.58,1.43,5,5,12,11,53.2,46.8,0,2,0,0,4,5
2018-11-25,Calarasi,FC Hermannstadt,0,1,2.81,2.88,2.66,,,,Liga I,,20181125_Calarasi_FC-Hermannstadt,23.524510579557045,0.19,1.93,1,7,3,17,53.8,46.2,0,2,0,1,1,3
2018-11-25,FC Voluntari,Viitorul Constanta,1,2,4.86,3.58,1.69,5.01,3.67,1.78,Liga I,,20181125_FC-Voluntari_Viitorul-Constanta,-75.33172553299983,0.1,0.8,1,2,3,5,44.0,56.0,1,2,0,0,2,5
2018-11-25,Poli Iasi,FCSB,1,2,4.17,3.31,1.88,4.57,3.33,1.94,Liga I,,20181125_Poli-Iasi_FCSB,-51.27091305636827,1.12,0.98,3,4,7,10,50.8,49.2,3,1,0,0,4,2
2018-11-26,FC Botosani,U Craiova,2,1,3.73,3.21,2.01,3.97,3.37,2.07,Liga I,,20181126_FC-Botosani_U-Craiova,-72.25542314072572,0.58,0.44,2,2,6,4,45.4,54.6,2,2,0,0,2,5
2018-11-30,CFR Cluj,FC Voluntari,5,0,1.33,4.49,9.61,1.33,4.67,12.73,Liga I,,20181130_CFR-Cluj_FC-Voluntari,106.48042328007227,2.28,0.84,6,2,12,7,59.0,41.0,1,1,0,0,4,2
2018-11-30,Poli Iasi,Sepsi Sf. Gheorghe,1,1,2.86,2.82,2.69,3.01,2.88,2.85,Liga I,,20181130_Poli-Iasi_Sepsi-Sf.-Gheorghe,-41.854086983881416,0.98,0.85,2,1,5,2,50.1,49.9,1,4,0,0,1,3
2018-12-01,FC Hermannstadt,Concordia,2,1,1.98,3.07,4.03,2.06,3.2,4.24,Liga I,,20181201_FC-Hermannstadt_Concordia,5.032864258368136,0.97,0.64,3,2,4,4,49.0,51.0,0,1,0,0,1,5
2018-12-01,Viitorul Constanta,Din. Bucuresti,4,1,2.05,3.17,3.64,2.15,3.25,3.87,Liga I,,20181201_Viitorul-Constanta_Din.-Bucuresti,58.59648987727337,2.04,1.26,4,3,10,7,53.3,46.7,0,1,0,0,10,4
2018-12-02,FCSB,Gaz Metan Medias,2,1,1.74,3.27,5.01,1.78,3.34,5.76,Liga I,,20181202_FCSB_Gaz-Metan-Medias,9.549332512397314,1.85,0.05,6,1,10,2,50.4,49.6,1,1,0,0,3,3
2018-12-02,U Craiova,Calarasi,1,0,1.38,4.28,8.39,1.38,4.55,10.15,Liga I,,20181202_U-Craiova_Calarasi,60.65422674307456,1.4,0.52,4,2,6,3,50.3,49.7,4,4,0,1,2,4
2018-12-03,Astra,FC Botosani,1,1,2.19,3.08,3.38,2.18,3.27,3.75,Liga I,,20181203_Astra_FC-Botosani,-22.38718796659623,0.86,1.1,2,4,3,8,45.0,55.0,1,2,0,0,0,3
2018-12-04,Din. Bucuresti,CFR Cluj,0,3,4.03,3.23,1.92,4.29,3.35,1.99,Liga I,,20181204_Din.-Bucuresti_CFR-Cluj,-89.29727425412193,1.47,2.39,6,9,13,20,55.3,44.7,1,2,0,0,6,12
2018-12-04,FC Voluntari,FC Hermannstadt,2,0,3.15,3.02,2.34,3.3,3.13,2.45,Liga I,,20181204_FC-Voluntari_FC-Hermannstadt,-50.15278025217049,1.53,1.18,2,4,3,11,48.3,51.7,1,2,0,0,0,5
2018-12-05,Gaz Metan Medias,Viitorul Constanta,2,2,3.31,3.01,2.26,3.46,3.07,2.4,Liga I,,20181205_Gaz-Metan-Medias_Viitorul-Constanta,-35.37968776636944,0.93,1.62,4,6,8,13,55.4,44.6,2,3,0,0,4,8
2018-12-05,Sepsi Sf. Gheorghe,FCSB,4,2,4.01,3.2,1.93,4.33,3.32,2.0,Liga I,,20181205_Sepsi-Sf.-Gheorghe_FCSB,-43.00954087285572,1.83,0.44,6,2,14,4,52.1,47.9,2,4,0,0,8,3
2018-12-06,Calarasi,Astra,1,2,3.15,2.96,2.38,3.29,3.04,2.51,Liga I,,20181206_Calarasi_Astra,-5.630370068188995,0.7,1.86,3,5,7,13,52.7,47.3,2,2,0,0,5,9
2018-12-06,Concordia,U Craiova,1,3,4.85,3.4,1.74,4.39,3.59,1.89,Liga I,,20181206_Concordia_U-Craiova,-85.34135121884947,0.6,0.74,3,4,9,8,40.3,59.7,1,1,0,0,5,4
2018-12-06,FC Botosani,Poli Iasi,1,2,2.2,3.11,3.32,2.27,3.25,3.54,Liga I,,20181206_FC-Botosani_Poli-Iasi,24.615467228770513,0.91,0.98,4,2,8,2,50.7,49.3,3,3,0,0,6,1
2018-12-08,CFR Cluj,Gaz Metan Medias,2,2,1.55,3.71,6.25,1.57,3.84,6.99,Liga I,,20181208_CFR-Cluj_Gaz-Metan-Medias,53.85440964457757,1.25,0.49,4,2,10,4,50.9,49.1,3,2,0,0,3,6
2018-12-08,FC Hermannstadt,Din. Bucuresti,1,1,3.15,3.12,2.28,3.26,3.29,2.38,Liga I,,20181208_FC-Hermannstadt_Din.-Bucuresti,11.364745850602958,0.78,1.21,3,3,8,7,52.7,47.3,3,1,0,0,4,2
2018-12-09,Astra,Concordia,3,1,1.74,3.39,4.88,1.79,3.54,5.11,Liga I,,20181209_Astra_Concordia,31.381137411773807,1.17,0.05,3,1,6,2,53.1,46.9,1,3,1,0,3,4
2018-12-09,Poli Iasi,Calarasi,1,0,2.07,2.93,3.98,2.19,2.93,4.27,Liga I,,20181209_Poli-Iasi_Calarasi,26.512094722983647,0.88,0.54,3,1,8,3,56.4,43.6,3,2,0,0,3,5
2018-12-10,FCSB,Viitorul Constanta,2,0,2.17,3.23,3.3,2.22,3.37,3.52,Liga I,,20181210_FCSB_Viitorul-Constanta,-14.75002397415301,1.21,1.25,5,5,12,11,50.2,49.8,0,2,0,0,3,4
2018-12-10,Sepsi Sf. Gheorghe,FC Botosani,0,1,2.11,3.0,3.68,2.21,3.05,3.98,Liga I,,20181210_Sepsi-Sf.-Gheorghe_FC-Botosani,40.68807023694308,0.59,0.1,2,1,5,2,52.2,47.8,1,1,0,0,7,1
2018-12-10,U Craiova,FC Voluntari,3,1,1.26,5.15,11.1,1.28,5.39,12.85,Liga I,,20181210_U-Craiova_FC-Voluntari,102.19891588654855,1.57,1.38,5,5,12,10,58.2,41.8,0,1,0,0,8,2
2018-12-14,Concordia,Poli Iasi,3,6,2.99,2.92,2.49,3.15,3.07,2.58,Liga I,,20181214_Concordia_Poli-Iasi,-50.65690985514766,1.28,1.49,4,6,8,16,48.2,51.8,0,0,0,0,6,9
2018-12-15,Din. Bucuresti,U Craiova,3,0,3.09,3.13,2.3,3.25,3.28,2.39,Liga I,,20181215_Din.-Bucuresti_U-Craiova,-99.02764086653679,0.77,0.05,4,0,9,0,52.6,47.4,3,6,0,0,5,4
2018-12-15,FC Voluntari,Astra,1,1,4.04,3.33,1.89,4.4,3.5,1.92,Liga I,,20181215_FC-Voluntari_Astra,-49.505753445490654,1.02,1.06,3,3,8,6,47.3,52.7,2,1,0,0,2,6
2018-12-15,Gaz Metan Medias,FC Hermannstadt,0,2,1.86,3.15,4.52,1.93,3.23,4.86,Liga I,,20181215_Gaz-Metan-Medias_FC-Hermannstadt,44.27970630857703,0.45,2.31,0,6,0,12,48.8,51.2,1,3,0,0,0,8
2018-12-16,Calarasi,Sepsi Sf. Gheorghe,0,3,2.94,2.83,2.61,3.16,2.92,2.69,Liga I,,20181216_Calarasi_Sepsi-Sf.-Gheorghe,-63.805246480339065,0.67,1.35,1,4,3,9,42.9,57.1,0,0,0,0,1,8
2018-12-16,FC Botosani,FCSB,1,3,5.02,3.64,1.66,5.32,3.86,1.69,Liga I,,20181216_FC-Botosani_FCSB,-55.8519161849149,0.24,1.47,1,6,2,13,44.9,55.1,6,1,0,0,3,8
2018-12-17,Viitorul Constanta,CFR Cluj,0,1,3.15,3.01,2.34,3.38,3.14,2.4,Liga I,,20181217_Viitorul-Constanta_CFR-Cluj,-31.574083303984935,0.05,0.05,1,1,2,3,54.6,45.4,2,2,0,0,5,4
2018-12-19,U Craiova,Gaz Metan Medias,2,0,1.73,3.25,5.26,1.79,3.36,5.64,Liga I,,20181219_U-Craiova_Gaz-Metan-Medias,42.35851045155914,1.29,0.05,4,0,8,0,54.6,45.4,0,0,0,0,3,1
2018-12-20,Astra,Din. Bucuresti,4,1,2.38,3.13,2.98,2.36,3.33,3.26,Liga I,,20181220_Astra_Din.-Bucuresti,12.168348253612521,1.6,1.16,5,5,12,10,54.0,46.0,0,0,0,0,5,10
2018-12-20,FC Botosani,Calarasi,1,0,1.85,3.25,4.39,1.92,3.3,4.76,Liga I,,20181220_FC-Botosani_Calarasi,49.64832929208842,0.9,0.05,2,0,4,1,52.2,47.8,0,2,0,0,7,1
2018-12-21,Poli Iasi,FC Voluntari,2,2,1.55,3.92,5.64,1.58,4.21,5.9,Liga I,,20181221_Poli-Iasi_FC-Voluntari,55.50765874414219,1.1,0.79,5,3,10,5,42.1,57.9,4,0,0,0,6,6
2018-12-21,Sepsi Sf. Gheorghe,Concordia,3,0,1.59,3.69,5.7,1.61,4.01,6.02,Liga I,,20181221_Sepsi-Sf.-Gheorghe_Concordia,85.86126138193617,1.39,0.87,3,4,5,10,49.7,50.3,3,4,0,0,3,6
