date,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2018-09-30,Lobos BUAP,Monarcas,3,1,2.37,3.41,2.83,2.4,3.62,2.95,Liga MX,,20180930_Lobos-BUAP_Monarcas,11.172385326555968,1.31,1.57,4,5,10,11,45.5,54.5,0,3,0,0,7,5
2018-09-30,Monterrey,Club Tijuana,3,0,1.75,3.6,4.51,1.8,3.67,4.84,Liga MX,,20180930_Monterrey_Club-Tijuana,-35.171398827245866,1.5,0.25,6,0,13,0,42.5,57.5,0,2,0,0,3,4
2018-09-30,Necaxa,Santos Laguna,0,1,2.38,3.28,2.9,2.42,3.44,3.06,Liga MX,,20180930_Necaxa_Santos-Laguna,-12.0,0.58,0.43,1,1,3,2,52.9,47.1,2,4,0,0,1,0
2018-09-30,Pachuca,Cruz Azul,3,1,2.53,3.11,2.84,2.66,3.15,2.97,Liga MX,,20180930_Pachuca_Cruz-Azul,-11.585699413622933,1.3,0.66,6,4,13,11,50.6,49.4,1,1,0,0,5,8
2018-09-30,UNAM Pumas,Puebla,2,2,1.85,3.5,4.11,1.95,3.56,4.17,Liga MX,,20180930_UNAM-Pumas_Puebla,22.7580847401789,0.52,0.77,2,4,3,10,53.4,46.6,2,0,0,0,3,6
2018-10-01,Club America,Guadalajara Chivas,1,1,1.64,3.75,5.23,1.64,4.0,5.67,Liga MX,,20181001_Club-America_Guadalajara-Chivas,12.0,1.08,0.48,3,1,6,4,55.1,44.9,1,1,1,0,2,6
2018-10-06,Cruz Azul,Monterrey,2,1,2.26,3.13,3.25,2.32,3.23,3.42,Liga MX,,20181006_Cruz-Azul_Monterrey,-14.024952633407793,1.06,1.23,3,4,6,9,54.4,45.6,1,2,0,0,4,7
2018-10-06,Santos Laguna,Atlas,3,1,1.8,3.53,4.37,1.84,3.56,4.78,Liga MX,,20181006_Santos-Laguna_Atlas,33.91827854396706,1.04,0.9,3,3,6,7,50.3,49.7,1,2,0,0,10,4
2018-10-06,Veracruz,Necaxa,0,0,3.4,3.36,2.1,3.57,3.53,2.13,Liga MX,,20181006_Veracruz_Necaxa,-0.42755428067562207,1.87,1.33,5,4,10,8,52.7,47.3,1,2,0,0,8,6
2018-10-07,Club Leon,Monarcas,1,2,1.67,3.93,4.61,1.71,4.05,4.82,Liga MX,,20181007_Club-Leon_Monarcas,11.628492627122114,0.77,1.95,2,6,4,13,50.1,49.9,4,2,0,0,1,2
2018-10-07,Club Tijuana,Queretaro,1,1,1.62,3.73,5.48,1.65,3.91,5.72,Liga MX,,20181007_Club-Tijuana_Queretaro,21.98937322253323,0.05,2.41,1,8,2,19,46.3,53.7,0,1,0,0,2,5
2018-10-07,Guadalajara Chivas,UNAM Pumas,1,2,2.24,3.23,3.21,2.31,3.34,3.35,Liga MX,,20181007_Guadalajara-Chivas_UNAM-Pumas,1.6125287978652523,0.74,1.75,2,5,6,10,52.4,47.6,1,1,0,0,2,3
2018-10-07,Tigres UANL,Club America,2,3,2.1,3.24,3.5,2.13,3.33,3.72,Liga MX,,20181007_Tigres-UANL_Club-America,-11.557080597255663,1.02,1.13,3,3,5,6,52.3,47.7,0,0,0,0,8,4
2018-10-07,Toluca,Pachuca,2,1,2.33,3.26,2.99,2.42,3.34,3.15,Liga MX,,20181007_Toluca_Pachuca,-1.6531279092296245,1.47,1.16,4,4,9,8,40.1,59.9,2,0,1,0,7,6
2018-10-08,Puebla,Lobos BUAP,2,2,2.19,3.3,3.25,2.26,3.39,3.4,Liga MX,,20181008_Puebla_Lobos-BUAP,-22.41503772271517,0.94,0.05,2,2,4,7,52.4,47.6,2,3,0,0,6,5
2018-10-20,Atlas,Veracruz,4,3,1.67,3.63,5.13,1.67,3.91,5.52,Liga MX,,20181020_Atlas_Veracruz,-9.166304334099323,1.47,0.76,5,4,10,11,49.7,50.3,3,1,0,0,5,2
2018-10-20,Queretaro,Cruz Azul,2,0,3.53,3.2,2.1,3.84,3.34,2.12,Liga MX,,20181020_Queretaro_Cruz-Azul,-10.939978786978827,1.54,1.81,6,4,12,11,46.4,53.6,1,1,0,0,8,1
2018-10-21,Club America,Club Tijuana,3,0,1.57,3.92,5.57,1.58,4.25,5.82,Liga MX,,20181021_Club-America_Club-Tijuana,25.15579715103513,0.36,1.16,3,3,6,6,46.5,53.5,1,3,0,0,4,0
2018-10-21,Lobos BUAP,Guadalajara Chivas,1,1,2.81,3.14,2.52,2.97,3.21,2.61,Liga MX,,20181021_Lobos-BUAP_Guadalajara-Chivas,10.896831170802443,0.08,0.79,1,3,2,9,50.0,50.0,3,2,0,0,4,4
2018-10-21,Monterrey,Toluca,2,1,1.97,3.49,3.63,2.03,3.56,3.87,Liga MX,,20181021_Monterrey_Toluca,-22.077473641918232,0.55,0.7,2,1,5,1,47.2,52.8,3,0,0,0,1,4
2018-10-21,Necaxa,Club Leon,0,2,2.64,3.31,2.56,2.74,3.49,2.64,Liga MX,,20181021_Necaxa_Club-Leon,11.544861941506042,0.41,1.7,2,4,6,11,40.3,59.7,2,2,0,0,8,4
2018-10-21,Pachuca,Santos Laguna,1,1,2.06,3.52,3.31,2.09,3.7,3.52,Liga MX,,20181021_Pachuca_Santos-Laguna,-45.24639890306207,0.05,2.25,1,7,3,14,49.1,50.9,1,1,0,0,7,6
2018-10-21,UNAM Pumas,Tigres UANL,3,3,3.02,3.25,2.32,3.18,3.42,2.36,Liga MX,,20181021_UNAM-Pumas_Tigres-UANL,22.429827081148005,1.83,1.25,7,4,15,10,54.9,45.1,3,2,0,0,6,7
2018-10-22,Monarcas,Puebla,2,0,2.14,3.3,3.31,2.23,3.39,3.48,Liga MX,,20181022_Monarcas_Puebla,-0.35748410245332707,0.63,1.4,2,4,5,8,50.5,49.5,2,1,0,0,6,11
2018-10-27,Necaxa,Atlas,2,2,2.04,3.32,3.59,2.08,3.48,3.79,Liga MX,,20181027_Necaxa_Atlas,-15.150793986538702,1.89,1.29,5,3,11,7,52.9,47.1,0,1,0,1,6,4
2018-10-27,Santos Laguna,Monterrey,1,0,2.43,3.32,2.79,2.52,3.43,2.92,Liga MX,,20181027_Santos-Laguna_Monterrey,30.547322897806225,0.99,1.14,3,4,8,7,54.9,45.1,2,2,0,0,1,5
2018-10-27,Veracruz,Pachuca,2,3,3.8,3.46,1.93,4.02,3.69,1.95,Liga MX,,20181027_Veracruz_Pachuca,-15.040498348922938,1.79,2.15,4,7,7,14,53.6,46.4,1,0,0,0,6,8
2018-10-28,Club Tijuana,UNAM Pumas,0,1,1.76,3.71,4.35,1.83,3.84,4.38,Liga MX,,20181028_Club-Tijuana_UNAM-Pumas,-23.185624489494785,0.36,0.68,1,1,2,3,49.8,50.2,1,3,0,0,2,3
2018-10-28,Cruz Azul,Club America,0,0,3.19,3.14,2.29,3.3,3.19,2.42,Liga MX,,20181028_Cruz-Azul_Club-America,-58.19863772933104,0.69,0.93,3,4,8,8,43.8,56.2,2,1,0,0,7,4
2018-10-28,Guadalajara Chivas,Monarcas,1,2,1.92,3.58,3.69,2.04,3.57,3.82,Liga MX,,20181028_Guadalajara-Chivas_Monarcas,-1.3066478161936175,1.79,1.38,7,3,16,4,53.9,46.1,2,2,0,0,10,3
2018-10-28,Tigres UANL,Lobos BUAP,2,2,1.38,4.73,8.46,1.31,5.89,8.98,Liga MX,,20181028_Tigres-UANL_Lobos-BUAP,-9.677934130020958,1.29,1.14,5,2,12,4,47.7,52.3,0,3,0,0,7,4
2018-10-28,Toluca,Queretaro,4,0,1.66,3.81,4.85,1.7,4.01,5.0,Liga MX,,20181028_Toluca_Queretaro,-3.065111368701764,1.79,0.82,5,1,12,4,47.7,52.3,2,5,0,0,9,2
2018-10-29,Club Leon,Puebla,0,4,1.62,4.03,4.95,1.62,4.36,5.25,Liga MX,,20181029_Club-Leon_Puebla,10.8789862895635,0.85,1.3,4,4,8,9,50.8,49.2,2,3,0,0,1,4
2018-11-03,Monarcas,Tigres UANL,0,2,3.57,3.46,2.0,3.74,3.61,2.05,Liga MX,,20181103_Monarcas_Tigres-UANL,12.460923110396607,0.5,1.13,1,4,5,9,48.2,51.8,1,2,1,0,4,1
2018-11-03,Pachuca,Necaxa,6,2,1.59,3.87,5.48,1.61,4.02,5.98,Liga MX,,20181103_Pachuca_Necaxa,25.682443081528163,2.04,1.5,6,5,14,12,49.3,50.7,1,5,0,0,7,3
2018-11-03,Puebla,Guadalajara Chivas,2,2,2.54,3.21,2.75,2.63,3.29,2.88,Liga MX,,20181103_Puebla_Guadalajara-Chivas,1.9699321182858966,1.24,1.13,6,2,12,5,40.3,59.7,1,4,0,0,5,6
2018-11-04,Club America,Toluca,1,1,1.99,3.44,3.65,2.09,3.44,3.81,Liga MX,,20181104_Club-America_Toluca,33.35089051675209,0.97,0.32,4,2,13,2,56.4,43.6,2,0,0,0,7,1
2018-11-04,Lobos BUAP,Club Tijuana,3,1,2.57,3.29,2.65,2.67,3.46,2.73,Liga MX,,20181104_Lobos-BUAP_Club-Tijuana,22.847186145374053,1.32,1.67,4,6,9,15,56.1,43.9,0,1,0,0,7,5
2018-11-04,Monterrey,Veracruz,2,0,1.35,4.75,8.3,1.37,4.84,9.6,Liga MX,,20181104_Monterrey_Veracruz,27.164814807328867,1.26,0.54,4,1,10,3,51.6,48.4,4,1,0,0,4,3
2018-11-04,Queretaro,Santos Laguna,2,1,2.89,3.28,2.4,3.04,3.38,2.47,Liga MX,,20181104_Queretaro_Santos-Laguna,-53.9812519815157,1.33,1.08,4,2,8,4,42.8,57.2,0,2,0,0,6,4
2018-11-04,UNAM Pumas,Cruz Azul,1,2,2.9,3.2,2.43,3.04,3.32,2.49,Liga MX,,20181104_UNAM-Pumas_Cruz-Azul,43.17200170201363,0.89,0.3,5,2,10,5,54.2,45.8,1,3,0,0,6,0
2018-11-05,Atlas,Club Leon,0,0,2.68,3.42,2.47,2.75,3.66,2.54,Liga MX,,20181105_Atlas_Club-Leon,13.751124187664118,0.64,1.11,4,4,9,7,53.2,46.8,3,2,1,0,6,4
2018-11-10,Atlas,Pachuca,0,0,3.15,3.39,2.17,3.29,3.52,2.25,Liga MX,,20181110_Atlas_Pachuca,-23.166837096006702,1.81,1.58,5,3,14,8,54.9,45.1,0,3,0,0,6,8
2018-11-10,Cruz Azul,Lobos BUAP,2,1,1.52,4.04,6.03,1.54,4.2,6.66,Liga MX,,20181110_Cruz-Azul_Lobos-BUAP,-18.16133707839913,0.91,0.42,3,1,4,3,43.7,56.3,1,3,1,0,3,1
2018-11-10,Veracruz,Queretaro,2,2,2.98,3.27,2.32,3.12,3.43,2.38,Liga MX,,20181110_Veracruz_Queretaro,-50.53942700626044,0.96,1.81,2,6,5,12,52.0,48.0,2,4,0,0,7,7
2018-11-11,Club Leon,Guadalajara Chivas,0,1,2.14,3.33,3.31,2.22,3.38,3.5,Liga MX,,20181111_Club-Leon_Guadalajara-Chivas,-11.495668992950414,0.81,1.19,4,3,9,7,47.4,52.6,5,3,0,0,4,7
2018-11-11,Club Tijuana,Monarcas,2,3,1.97,3.51,3.61,2.06,3.68,3.64,Liga MX,,20181111_Club-Tijuana_Monarcas,-25.08035132422765,1.72,1.52,5,5,9,10,48.8,51.2,1,1,0,0,7,4
2018-11-11,Necaxa,Monterrey,1,1,3.17,3.3,2.21,3.23,3.43,2.33,Liga MX,,20181111_Necaxa_Monterrey,-37.02331153206501,0.51,0.74,1,1,3,4,49.5,50.5,2,3,0,0,4,1
2018-11-11,Tigres UANL,Puebla,6,1,1.4,4.59,7.29,1.4,5.02,7.79,Liga MX,,20181111_Tigres-UANL_Puebla,23.283771888463207,2.37,1.01,6,5,14,11,44.9,55.1,3,2,0,0,9,8
2018-11-11,Toluca,UNAM Pumas,0,1,1.78,3.64,4.28,1.83,3.63,4.68,Liga MX,,20181111_Toluca_UNAM-Pumas,-7.675434956941217,0.63,1.56,1,5,1,9,47.9,52.1,0,3,0,0,2,3
2018-11-12,Santos Laguna,Club America,1,1,2.44,3.2,2.89,2.48,3.28,3.09,Liga MX,,20181112_Santos-Laguna_Club-America,-13.21746541176708,1.33,0.05,3,1,5,3,49.7,50.3,0,3,0,0,2,3
2018-11-24,Monarcas,Cruz Azul,0,2,2.34,3.3,2.95,2.38,3.49,3.09,Liga MX,,20181124_Monarcas_Cruz-Azul,-3.5209838031285017,0.87,1.12,2,4,3,9,52.3,47.7,1,0,0,0,4,10
2018-11-24,Puebla,Club Tijuana,0,0,2.32,3.31,2.97,2.41,3.36,3.13,Liga MX,,20181124_Puebla_Club-Tijuana,14.134305625224215,0.05,0.86,2,2,4,7,45.5,54.5,3,2,1,0,1,4
2018-11-24,Queretaro,Necaxa,1,0,1.81,3.54,4.27,1.85,3.63,4.59,Liga MX,,20181124_Queretaro_Necaxa,35.2633053807981,0.42,0.6,3,2,7,4,53.4,46.6,0,2,0,0,3,3
2018-11-25,Club America,Veracruz,4,1,1.31,5.15,8.78,1.33,5.56,8.93,Liga MX,,20181125_Club-America_Veracruz,87.84931356541551,1.57,0.35,4,2,9,5,45.6,54.4,2,0,0,0,4,4
2018-11-25,Guadalajara Chivas,Tigres UANL,0,1,3.4,3.35,2.1,3.53,3.49,2.16,Liga MX,,20181125_Guadalajara-Chivas_Tigres-UANL,-24.711537657637336,0.12,1.56,0,7,0,16,49.9,50.1,1,1,0,0,0,5
2018-11-25,Lobos BUAP,Toluca,2,0,3.23,3.54,2.09,3.28,3.74,2.17,Liga MX,,20181125_Lobos-BUAP_Toluca,8.739975318474762,0.05,0.76,2,2,8,2,60.0,40.0,1,4,0,0,8,2
2018-11-25,Monterrey,Atlas,3,1,1.64,3.77,5.16,1.69,3.74,5.67,Liga MX,,20181125_Monterrey_Atlas,10.205669611755866,1.88,1.41,5,3,9,5,56.5,43.5,3,3,0,0,4,3
2018-11-25,Pachuca,Club Leon,1,1,1.46,4.54,6.05,1.48,4.9,6.21,Liga MX,,20181125_Pachuca_Club-Leon,46.77269101152001,1.06,1.3,3,3,8,6,53.5,46.5,1,0,0,0,3,3
2018-11-25,UNAM Pumas,Santos Laguna,1,1,2.47,3.39,2.71,2.61,3.5,2.77,Liga MX,,20181125_UNAM-Pumas_Santos-Laguna,1.1174057195710247,0.38,0.2,1,1,3,3,54.5,45.5,0,2,0,0,2,3
2018-11-29,Monterrey,Santos Laguna,1,0,1.91,3.31,4.08,1.95,3.48,4.28,Liga MX,,20181129_Monterrey_Santos-Laguna,-17.650554387076454,0.76,0.4,2,1,5,2,52.9,47.1,2,4,0,0,5,2
2018-11-29,Queretaro,Cruz Azul,0,2,3.29,2.99,2.31,3.43,3.1,2.4,Liga MX,,20181129_Queretaro_Cruz-Azul,-15.368036130333849,0.78,1.26,3,3,5,7,46.1,53.9,1,2,0,0,3,9
2018-11-30,Tigres UANL,UNAM Pumas,2,1,1.56,3.84,5.79,,,,Liga MX,,20181130_Tigres-UANL_UNAM-Pumas,4.813486558012983,1.22,1.02,5,3,8,7,52.6,47.4,0,2,0,0,6,4
2018-11-30,Toluca,Club America,2,2,2.87,3.04,2.52,,,,Liga MX,,20181130_Toluca_Club-America,-63.05982900858817,1.58,2.08,6,6,15,14,43.5,56.5,1,1,0,0,5,11
2018-12-02,Cruz Azul,Queretaro,1,1,1.66,3.6,5.22,1.68,3.74,5.82,Liga MX,,20181202_Cruz-Azul_Queretaro,38.307141606297364,0.99,0.33,2,1,3,1,47.5,52.5,3,3,0,0,4,2
2018-12-02,Santos Laguna,Monterrey,0,2,2.31,3.17,3.1,2.38,3.23,3.32,Liga MX,,20181202_Santos-Laguna_Monterrey,-7.567654877627547,0.05,2.47,0,7,0,13,53.5,46.5,3,2,0,0,3,8
2018-12-02,UNAM Pumas,Tigres UANL,3,1,3.04,3.3,2.27,3.14,3.44,2.37,Liga MX,,20181202_UNAM-Pumas_Tigres-UANL,-28.48100395842971,1.32,1.16,3,4,6,10,46.5,53.5,0,2,0,0,2,11
2018-12-03,Club America,Toluca,3,2,2.08,3.32,3.47,2.15,3.36,3.72,Liga MX,,20181203_Club-America_Toluca,58.75102110389071,1.02,0.98,3,2,7,2,54.9,45.1,2,1,0,0,4,4
2018-12-06,Monterrey,Cruz Azul,1,0,2.22,3.01,3.45,2.29,3.08,3.7,Liga MX,,20181206_Monterrey_Cruz-Azul,-1.0985146932466705,1.49,0.07,4,1,9,2,44.2,55.8,1,3,0,0,4,3
2018-12-07,UNAM Pumas,Club America,1,1,3.2,3.28,2.21,3.4,3.33,2.29,Liga MX,,20181207_UNAM-Pumas_Club-America,-26.942693555902224,0.99,1.52,3,6,6,13,50.4,49.6,2,2,1,0,0,8
2018-12-09,Cruz Azul,Monterrey,1,0,2.04,3.2,3.75,2.09,3.36,3.91,Liga MX,,20181209_Cruz-Azul_Monterrey,-22.97736776060492,2.02,0.63,5,1,10,2,47.8,52.2,0,1,0,0,10,0
2018-12-10,Club America,UNAM Pumas,6,1,1.78,3.54,4.41,1.83,3.6,4.73,Liga MX,,20181210_Club-America_UNAM-Pumas,25.085279965614063,1.19,2.33,6,9,11,20,49.5,50.5,2,1,0,0,7,7
2018-12-14,Club America,Cruz Azul,0,0,2.33,2.91,3.36,2.4,3.02,3.53,Liga MX,,20181214_Club-America_Cruz-Azul,30.78679274108481,0.75,0.4,2,1,4,1,53.0,47.0,0,0,0,0,3,2
2018-12-17,Cruz Azul,Club America,0,2,2.81,2.78,2.84,2.9,2.84,3.0,Liga MX,,20181217_Cruz-Azul_Club-America,-28.66566523416259,1.21,1.11,4,5,10,11,56.7,43.3,1,2,0,0,3,5
2019-01-05,Monarcas,Toluca,1,3,2.86,3.31,2.39,2.94,3.46,2.49,Liga MX,,20190105_Monarcas_Toluca,19.96638585141386,1.6,1.38,4,5,11,14,51.8,48.2,2,0,0,0,9,9
2019-01-05,Monterrey,Pachuca,5,0,1.71,3.69,4.66,1.74,3.88,4.97,Liga MX,,20190105_Monterrey_Pachuca,25.483420424798624,1.49,0.51,6,3,13,5,45.6,54.4,1,0,0,0,7,1
2019-01-05,Puebla,Cruz Azul,1,1,3.33,3.15,2.21,3.46,3.26,2.3,Liga MX,,20190105_Puebla_Cruz-Azul,-50.058570034279,0.43,1.53,1,6,5,13,50.6,49.4,0,2,0,0,1,10
2019-01-05,Queretaro,Atlas,1,2,2.37,3.1,3.06,2.44,3.21,3.23,Liga MX,,20190105_Queretaro_Atlas,23.275523860095973,0.26,1.93,1,6,4,14,51.0,49.0,0,3,0,0,1,3
2019-01-06,Club Leon,Tigres UANL,2,2,3.1,3.15,2.32,3.26,3.27,2.39,Liga MX,,20190106_Club-Leon_Tigres-UANL,-67.80780835921291,2.02,1.49,6,3,14,6,45.2,54.8,0,2,0,0,6,3
2019-01-06,Guadalajara Chivas,Club Tijuana,2,0,2.1,3.18,3.59,2.17,3.29,3.75,Liga MX,,20190106_Guadalajara-Chivas_Club-Tijuana,23.46471483836308,1.03,1.49,4,5,9,11,49.5,50.5,4,2,0,0,3,4
2019-01-06,Lobos BUAP,Santos Laguna,2,0,2.88,3.28,2.39,3.05,3.38,2.45,Liga MX,,20190106_Lobos-BUAP_Santos-Laguna,14.71943044040222,1.39,0.97,4,4,10,8,49.9,50.1,0,2,0,0,3,13
2019-01-06,UNAM Pumas,Veracruz,0,0,1.45,4.33,6.56,1.47,4.65,6.91,Liga MX,,20190106_UNAM-Pumas_Veracruz,76.59345491205659,0.05,1.27,0,5,0,11,49.9,50.1,1,1,0,0,2,7
2019-01-12,Atlas,Club America,1,2,3.81,3.37,1.96,4.02,3.47,1.99,Liga MX,,20190112_Atlas_Club-America,-87.63737152942986,1.03,0.95,3,4,9,7,44.5,55.5,1,1,0,0,7,4
2019-01-12,Monterrey,Club Leon,2,2,1.63,3.84,5.07,1.67,4.01,5.36,Liga MX,,20190112_Monterrey_Club-Leon,77.85324582714861,1.63,1.18,5,5,11,10,48.7,51.3,1,0,0,0,3,7
2019-01-12,Veracruz,Lobos BUAP,0,1,2.78,3.2,2.51,2.89,3.28,2.63,Liga MX,,20190112_Veracruz_Lobos-BUAP,-83.8720441720443,1.23,1.42,5,2,9,4,50.0,50.0,1,0,0,0,2,4
2019-01-13,Club Tijuana,Tigres UANL,0,3,3.33,3.1,2.24,3.53,3.23,2.28,Liga MX,,20190113_Club-Tijuana_Tigres-UANL,-78.20244793797815,0.97,1.65,5,3,11,5,51.5,48.5,2,2,0,0,7,3
2019-01-13,Cruz Azul,Guadalajara Chivas,0,1,1.99,3.06,4.16,2.03,3.12,4.52,Liga MX,,20190113_Cruz-Azul_Guadalajara-Chivas,26.844452046894503,1.12,1.16,5,3,10,6,51.9,48.1,1,3,0,0,5,5
2019-01-13,Necaxa,UNAM Pumas,2,1,2.46,3.15,2.89,2.56,3.25,3.0,Liga MX,,20190113_Necaxa_UNAM-Pumas,-63.93802158299468,0.54,1.27,2,3,5,6,49.6,50.4,3,0,0,0,2,4
2019-01-13,Pachuca,Queretaro,3,0,1.67,3.94,4.64,1.72,4.18,4.64,Liga MX,,20190113_Pachuca_Queretaro,10.016498614627608,1.8,0.53,6,1,13,2,53.3,46.7,2,0,0,0,7,5
2019-01-13,Toluca,Puebla,2,0,1.71,3.64,4.75,1.73,3.83,5.1,Liga MX,,20190113_Toluca_Puebla,12.831452397629391,1.49,0.79,6,3,13,5,54.7,45.3,4,1,0,0,11,3
2019-01-14,Santos Laguna,Monarcas,1,0,1.81,3.71,4.03,1.83,3.94,4.24,Liga MX,,20190114_Santos-Laguna_Monarcas,6.4830239554378295,1.39,0.48,2,0,4,0,42.1,57.9,3,2,1,0,6,2
2019-01-19,Monarcas,Veracruz,2,0,1.61,3.98,5.06,1.63,4.27,5.3,Liga MX,,20190119_Monarcas_Veracruz,37.06780612902685,0.83,0.79,3,2,5,5,52.0,48.0,4,1,0,0,2,2
2019-01-19,Puebla,Santos Laguna,1,1,2.86,3.1,2.51,2.97,3.22,2.6,Liga MX,,20190119_Puebla_Santos-Laguna,-37.236278445805965,1.2,1.02,3,3,9,7,50.1,49.9,4,2,0,0,3,1
2019-01-19,Queretaro,Monterrey,1,2,4.76,3.68,1.7,4.81,4.06,1.72,Liga MX,,20190119_Queretaro_Monterrey,-66.75203880744448,0.05,1.1,1,3,1,7,44.1,55.9,2,0,0,0,5,1
2019-01-20,Club America,Pachuca,3,0,1.79,3.58,4.32,1.84,3.71,4.51,Liga MX,,20190120_Club-America_Pachuca,77.3323413354567,1.48,0.14,5,1,11,1,52.5,47.5,3,0,0,0,6,4
2019-01-20,Lobos BUAP,Necaxa,2,3,2.34,3.09,3.14,2.44,3.18,3.26,Liga MX,,20190120_Lobos-BUAP_Necaxa,71.39782894677091,1.19,2.43,3,8,9,19,54.8,45.2,2,1,0,1,9,8
