date,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2018-09-30,Belgrano,Huracan,0,1,2.36,2.88,3.4,2.43,2.96,3.55,Primera División,,20180930_Belgrano_Huracan,-24.0,0.32,1.79,0,6,2,12,48.9,51.1,0,1,0,0,2,8
2018-09-30,Patronato,Talleres Cordoba,2,1,3.55,2.86,2.31,3.69,2.85,2.45,Primera División,,20180930_Patronato_Talleres-Cordoba,0.0,1.26,0.66,5,3,10,6,62.8,37.2,2,2,0,1,7,5
2018-09-30,Union de Santa Fe,Gimnasia L.P.,1,0,1.75,3.19,5.55,1.83,3.17,5.79,Primera División,,20180930_Union-de-Santa-Fe_Gimnasia-L.P.,-12.0,1.05,0.3,5,1,11,3,50.1,49.9,2,0,0,0,8,4
2018-10-01,Boca Juniors,Colon Santa FE,3,1,1.66,3.43,5.96,1.71,3.35,6.53,Primera División,,20181001_Boca-Juniors_Colon-Santa-FE,-24.0,1.18,1.14,3,3,8,9,49.7,50.3,0,1,0,0,10,6
2018-10-01,Godoy Cruz,Defensa y Justicia,0,1,2.99,2.89,2.62,3.1,2.97,2.69,Primera División,,20181001_Godoy-Cruz_Defensa-y-Justicia,-12.0,0.98,1.13,3,5,8,10,48.6,51.4,1,2,0,0,10,7
2018-10-02,San Martin T.,Banfield,1,1,2.41,2.87,3.33,2.5,2.9,3.51,Primera División,,20181002_San-Martin-T._Banfield,0.0,0.05,1.32,1,4,2,8,47.2,52.8,1,0,1,0,1,4
2018-10-02,Velez Sarsfield,Aldosivi,2,0,1.68,3.34,5.92,1.69,3.47,6.36,Primera División,,20181002_Velez-Sarsfield_Aldosivi,-12.0,1.39,0.89,4,4,8,8,50.7,49.3,0,3,0,0,2,3
2018-10-06,Aldosivi,San Martin T.,2,0,2.23,2.99,3.57,2.27,3.07,3.77,Primera División,,20181006_Aldosivi_San-Martin-T.,-0.4143005863770668,2.1,1.08,6,3,11,5,55.4,44.6,2,3,0,0,5,2
2018-10-06,Gimnasia L.P.,Godoy Cruz,1,0,2.13,2.96,3.86,2.16,3.07,4.11,Primera División,,20181006_Gimnasia-L.P._Godoy-Cruz,11.171398827245866,0.75,2.39,1,7,2,14,50.5,49.5,1,3,0,0,3,6
2018-10-06,San Martin S.J.,Velez Sarsfield,3,1,3.57,3.03,2.2,3.77,3.17,2.21,Primera División,,20181006_San-Martin-S.J._Velez-Sarsfield,-24.414300586377067,0.75,1.69,3,6,7,13,49.8,50.2,0,5,0,0,2,8
2018-10-07,Atl. Tucuman,Lanus,0,0,1.87,3.32,4.38,1.86,3.56,4.63,Primera División,,20181007_Atl.-Tucuman_Lanus,35.17238532655597,0.05,0.95,1,6,3,15,51.6,48.4,1,4,0,1,3,3
2018-10-07,Banfield,San Lorenzo,2,0,2.66,2.83,2.97,2.81,2.93,3.0,Primera División,,20181007_Banfield_San-Lorenzo,0.0,1.36,0.57,3,0,8,1,57.6,42.4,3,0,0,0,8,6
2018-10-07,Patronato,Independiente,1,2,4.98,3.23,1.81,5.19,3.4,1.83,Primera División,,20181007_Patronato_Independiente,12.414300586377067,1.21,0.62,4,4,8,8,46.9,53.1,5,2,0,0,2,4
2018-10-07,Racing Club,Boca Juniors,2,2,2.31,3.08,3.26,2.42,3.14,3.34,Primera División,,20181007_Racing-Club_Boca-Juniors,22.7580847401789,1.0,1.89,4,6,7,13,53.1,46.9,1,1,0,0,4,6
2018-10-07,Rosario Central,Union de Santa Fe,0,4,2.99,2.73,2.76,3.14,2.78,2.84,Primera División,,20181007_Rosario-Central_Union-de-Santa-Fe,-0.4143005863770668,0.97,1.46,0,4,0,9,56.5,43.5,0,2,0,0,3,6
2018-10-07,Talleres Cordoba,Belgrano,3,0,2.31,2.86,3.54,2.39,2.93,3.68,Primera División,,20181007_Talleres-Cordoba_Belgrano,11.172385326555968,0.49,1.75,3,4,7,9,51.8,48.2,3,2,0,0,3,6
2018-10-08,Tigre,Estudiantes L.P.,1,0,2.78,2.82,2.86,2.95,2.82,2.97,Primera División,,20181008_Tigre_Estudiantes-L.P.,-11.585699413622933,0.05,0.86,1,3,2,7,55.4,44.6,2,1,1,0,5,2
2018-10-09,Colon Santa FE,Newells Old Boys,1,0,2.41,2.9,3.27,2.49,2.96,3.43,Primera División,,20181009_Colon-Santa-FE_Newells-Old-Boys,-12.827614673444032,0.46,0.57,1,2,2,3,47.5,52.5,2,1,0,0,3,2
2018-10-19,Defensa y Justicia,Talleres Cordoba,2,0,1.9,3.13,4.59,1.91,3.32,4.8,Primera División,,20181019_Defensa-y-Justicia_Talleres-Cordoba,11.971446980109476,0.93,0.91,4,2,7,6,50.1,49.9,3,2,1,0,4,3
2018-10-19,Velez Sarsfield,Gimnasia L.P.,1,0,1.83,3.19,4.86,,,,Primera División,,20181019_Velez-Sarsfield_Gimnasia-L.P.,0.3724598349142525,1.22,1.55,5,5,11,10,42.5,57.5,2,2,0,0,5,7
2018-10-20,Boca Juniors,Rosario Central,0,0,1.62,3.68,5.77,1.63,3.9,6.04,Primera División,,20181020_Boca-Juniors_Rosario-Central,13.598219369334402,1.45,0.14,3,0,5,0,56.0,44.0,3,2,0,0,5,5
2018-10-20,Colon Santa FE,River Plate,1,0,2.9,3.01,2.56,3.0,3.09,2.68,Primera División,,20181020_Colon-Santa-FE_River-Plate,-11.557151089793024,0.59,1.52,3,5,7,11,53.3,46.7,1,3,0,1,4,4
2018-10-20,Godoy Cruz,Aldosivi,2,0,2.0,3.0,4.32,2.03,3.1,4.61,Primera División,,20181020_Godoy-Cruz_Aldosivi,-46.79999472656391,0.45,0.5,2,1,5,4,45.8,54.2,2,2,0,0,5,1
2018-10-20,Lanus,Patronato,3,1,1.85,3.14,4.88,1.88,3.19,5.35,Primera División,,20181020_Lanus_Patronato,-21.5331148098187,1.26,0.58,4,3,10,6,54.3,45.7,3,1,0,0,12,4
2018-10-21,Argentinos Jrs,Union de Santa Fe,0,1,3.37,2.84,2.4,3.5,2.99,2.43,Primera División,,20181021_Argentinos-Jrs_Union-de-Santa-Fe,-23.98569057146915,1.02,0.64,3,2,6,4,57.3,42.7,1,2,0,0,2,3
2018-10-21,Estudiantes L.P.,Atl. Tucuman,1,1,2.39,2.91,3.28,2.48,2.97,3.43,Primera División,,20181021_Estudiantes-L.P._Atl.-Tucuman,-23.189329479197795,1.18,0.89,4,3,6,4,49.8,50.2,1,2,0,0,2,5
2018-10-21,Independiente,Huracan,3,1,1.93,3.2,4.32,1.95,3.32,4.56,Primera División,,20181021_Independiente_Huracan,-11.15809354294879,1.05,1.32,3,4,6,9,47.9,52.1,3,4,0,0,3,5
2018-10-21,Newells Old Boys,Tigre,2,0,2.14,3.02,3.73,2.2,3.11,3.93,Primera División,,20181021_Newells-Old-Boys_Tigre,-1.2571571225348634,1.48,0.19,5,0,10,0,43.3,56.7,0,2,0,0,2,0
2018-10-22,Belgrano,Banfield,1,1,2.58,2.77,3.17,,,,Primera División,,20181022_Belgrano_Banfield,-46.786637760069425,0.65,1.52,1,5,5,12,38.5,61.5,1,1,0,0,4,5
2018-10-22,San Martin T.,Racing Club,2,1,4.77,3.5,1.76,4.98,3.69,1.78,Primera División,,20181022_San-Martin-T._Racing-Club,-34.81509471773256,0.31,1.83,2,6,2,15,53.8,46.2,6,0,0,0,6,8
2018-10-23,San Lorenzo,San Martin S.J.,2,1,1.62,3.58,5.89,1.65,3.64,6.45,Primera División,,20181023_San-Lorenzo_San-Martin-S.J.,-12.841854867052689,1.4,0.93,5,2,10,4,45.7,54.3,1,1,0,0,5,2
2018-10-24,Estudiantes L.P.,Newells Old Boys,1,0,2.65,2.77,3.06,2.76,2.84,3.16,Primera División,,20181024_Estudiantes-L.P._Newells-Old-Boys,-23.200835341966467,0.59,1.34,2,3,3,5,48.1,51.9,2,0,0,0,2,3
2018-10-26,Tigre,Lanus,1,1,2.27,3.0,3.46,2.3,3.09,3.66,Primera División,,20181026_Tigre_Lanus,-2.0101817208269495,0.6,1.71,2,4,4,8,59.8,40.2,3,1,1,0,3,3
2018-10-27,Gimnasia L.P.,Boca Juniors,2,1,3.14,2.92,2.48,3.27,3.02,2.54,Primera División,,20181027_Gimnasia-L.P._Boca-Juniors,-13.9302524252073,0.61,0.85,3,4,6,8,46.0,54.0,0,2,1,0,4,5
2018-10-27,Huracan,Colon Santa FE,3,2,2.3,2.89,3.52,2.39,2.88,3.77,Primera División,,20181027_Huracan_Colon-Santa-FE,-13.227126060108503,0.51,1.0,3,2,7,3,45.9,54.1,1,3,0,0,3,7
2018-10-27,River Plate,Aldosivi,1,0,1.53,3.78,6.84,1.54,4.04,6.98,Primera División,,20181027_River-Plate_Aldosivi,12.780062479899016,0.95,0.13,3,2,7,5,53.2,46.8,2,3,0,0,3,1
2018-10-28,Atl. Tucuman,Independiente,4,2,2.44,2.97,3.15,2.49,3.04,3.32,Primera División,,20181028_Atl.-Tucuman_Independiente,-14.409968238583815,1.23,0.89,4,3,10,6,54.3,45.7,1,2,0,0,5,2
2018-10-28,Banfield,Estudiantes L.P.,0,2,2.23,2.85,3.75,2.31,2.8,4.14,Primera División,,20181028_Banfield_Estudiantes-L.P.,9.193868662437126,1.37,1.24,5,2,9,4,48.2,51.8,2,3,0,0,3,1
2018-10-28,Patronato,Rosario Central,2,1,3.04,2.9,2.56,3.16,2.96,2.65,Primera División,,20181028_Patronato_Rosario-Central,-1.6551046184436018,1.4,1.59,4,4,10,8,51.3,48.7,0,2,0,0,7,2
2018-10-28,Racing Club,San Lorenzo,2,1,1.66,3.72,5.65,1.63,3.93,5.94,Primera División,,20181028_Racing-Club_San-Lorenzo,9.158983097753207,1.33,0.05,3,1,4,4,53.9,46.1,0,2,0,0,3,3
2018-10-28,Talleres Cordoba,San Martin T.,0,0,1.81,3.29,4.82,1.83,3.5,4.92,Primera División,,20181028_Talleres-Cordoba_San-Martin-T.,-13.156584678190029,0.05,0.5,0,2,0,3,54.1,45.9,0,2,0,0,3,3
2018-10-28,Union de Santa Fe,Godoy Cruz,0,3,1.69,3.33,5.76,1.71,3.5,5.96,Primera División,,20181028_Union-de-Santa-Fe_Godoy-Cruz,45.166145559318466,0.93,1.66,5,4,9,8,52.4,47.6,1,1,0,0,6,1
2018-10-28,Velez Sarsfield,Belgrano,1,0,1.6,3.57,6.3,1.61,3.84,6.45,Primera División,,20181028_Velez-Sarsfield_Belgrano,44.73996355237432,1.02,0.56,3,1,5,3,51.4,48.6,1,1,0,0,3,1
2018-10-29,Newells Old Boys,Argentinos Jrs,2,0,2.35,2.91,3.4,2.37,3.04,3.56,Primera División,,20181029_Newells-Old-Boys_Argentinos-Jrs,21.559008704439975,1.22,0.15,4,1,10,3,47.1,52.9,1,1,0,0,4,4
2018-10-30,San Martin S.J.,Defensa y Justicia,0,1,2.71,2.95,2.8,2.8,3.06,2.88,Primera División,,20181030_San-Martin-S.J._Defensa-y-Justicia,-34.773869052327655,0.76,0.88,2,4,3,7,54.4,45.6,0,1,0,0,3,6
2018-11-02,Belgrano,Gimnasia L.P.,2,0,2.41,2.79,3.45,2.49,2.78,3.71,Primera División,,20181102_Belgrano_Gimnasia-L.P.,-43.33732996948311,2.01,0.8,7,3,16,6,54.2,45.8,1,0,0,0,10,4
2018-11-03,Aldosivi,Banfield,1,4,2.67,2.81,2.98,2.8,2.83,3.13,Primera División,,20181103_Aldosivi_Banfield,-11.641764603632282,1.24,1.05,3,4,5,8,52.7,47.3,2,3,0,0,6,8
2018-11-03,Boca Juniors,Tigre,4,1,1.71,3.49,5.24,1.72,3.53,5.77,Primera División,,20181103_Boca-Juniors_Tigre,-0.17808978452421798,1.18,1.52,4,5,8,13,42.5,57.5,1,1,0,0,3,3
2018-11-03,Estudiantes L.P.,River Plate,1,0,3.28,2.95,2.39,3.49,3.07,2.38,Primera División,,20181103_Estudiantes-L.P._River-Plate,-8.814807299856511,1.38,1.69,3,5,5,10,53.4,46.6,2,1,0,0,7,9
2018-11-03,Godoy Cruz,Atl. Tucuman,1,0,2.48,2.96,3.09,2.57,3.05,3.19,Primera División,,20181103_Godoy-Cruz_Atl.-Tucuman,-30.529017997036135,0.75,1.1,2,3,1,9,44.7,55.3,2,1,0,0,3,5
2018-11-03,Union de Santa Fe,Patronato,2,2,1.6,3.54,6.41,1.63,3.63,6.83,Primera División,,20181103_Union-de-Santa-Fe_Patronato,11.135817830162296,1.19,1.13,2,3,5,6,43.7,56.3,1,3,0,0,7,7
2018-11-04,Argentinos Jrs,Independiente,0,2,3.88,3.08,2.07,4.13,3.16,2.11,Primera División,,20181104_Argentinos-Jrs_Independiente,-45.91703782787067,1.58,1.73,4,6,8,11,45.8,54.2,0,2,0,0,6,4
2018-11-04,Racing Club,Newells Old Boys,1,0,1.56,3.78,6.3,1.56,3.97,6.82,Primera División,,20181104_Racing-Club_Newells-Old-Boys,11.229291828464966,0.67,0.05,3,1,6,2,51.1,48.9,1,2,0,0,6,3
2018-11-04,Rosario Central,Colon Santa FE,1,1,2.25,2.92,3.61,2.33,2.91,3.88,Primera División,,20181104_Rosario-Central_Colon-Santa-FE,-35.131058011273126,1.32,0.98,3,3,6,6,48.2,51.8,2,1,0,0,4,3
2018-11-04,San Lorenzo,Talleres Cordoba,0,1,2.16,2.92,3.9,2.2,2.96,4.15,Primera División,,20181104_San-Lorenzo_Talleres-Cordoba,0.27784362549164143,1.26,1.07,4,5,9,9,41.6,58.4,1,3,0,0,5,4
2018-11-04,San Martin T.,San Martin S.J.,2,0,1.98,3.19,4.09,1.99,3.34,4.33,Primera División,,20181104_San-Martin-T._San-Martin-S.J.,23.134390223826358,0.98,1.05,3,3,7,7,46.1,53.9,1,3,0,0,8,6
2018-11-05,Defensa y Justicia,Velez Sarsfield,3,2,2.25,2.89,3.67,2.35,2.88,3.87,Primera División,,20181105_Defensa-y-Justicia_Velez-Sarsfield,11.952528581862225,0.22,1.84,3,3,6,7,47.7,52.3,2,1,0,0,3,4
2018-11-06,Lanus,Huracan,0,1,2.54,2.93,3.05,2.65,2.99,3.13,Primera División,,20181106_Lanus_Huracan,-32.532118021065344,0.06,1.82,1,6,2,13,51.7,48.3,0,4,0,0,3,11
2018-11-07,Independiente,San Martin T.,4,0,1.39,4.38,8.5,1.39,4.57,9.59,Primera División,,20181107_Independiente_San-Martin-T.,10.393277031996831,2.19,0.61,6,2,14,5,48.3,51.7,3,4,0,0,7,5
2018-11-09,Talleres Cordoba,Aldosivi,0,0,1.95,3.09,4.39,1.99,3.19,4.59,Primera División,,20181109_Talleres-Cordoba_Aldosivi,25.65490885746999,0.61,1.09,1,3,3,7,47.3,52.7,0,2,0,0,1,3
2018-11-10,Atl. Tucuman,Rosario Central,2,1,1.79,3.42,4.69,1.8,3.61,4.95,Primera División,,20181110_Atl.-Tucuman_Rosario-Central,31.79942996735599,1.01,0.51,4,1,9,3,51.7,48.3,0,3,0,0,10,2
2018-11-10,Colon Santa FE,Estudiantes L.P.,1,1,2.3,2.86,3.57,2.39,2.81,3.88,Primera División,,20181110_Colon-Santa-FE_Estudiantes-L.P.,-15.4733704324251,1.03,1.11,4,4,9,8,49.8,50.2,1,3,0,0,3,2
2018-11-11,Banfield,Lanus,0,0,2.17,2.99,3.73,2.23,2.98,4.04,Primera División,,20181111_Banfield_Lanus,29.84234335613428,1.64,1.08,4,4,10,9,52.9,47.1,3,0,0,0,3,3
2018-11-11,Gimnasia L.P.,Racing Club,0,3,3.77,3.16,2.07,3.91,3.28,2.12,Primera División,,20181111_Gimnasia-L.P._Racing-Club,-46.693722419627875,0.37,0.88,2,3,2,6,47.4,52.6,2,1,0,0,3,6
2018-11-11,Independiente,Belgrano,2,1,1.53,3.87,6.64,1.51,4.22,7.19,Primera División,,20181111_Independiente_Belgrano,64.1210157940991,1.43,1.88,6,6,12,11,58.0,42.0,2,4,0,0,7,9
2018-11-12,Huracan,Godoy Cruz,2,1,2.3,2.92,3.48,2.38,2.95,3.68,Primera División,,20181112_Huracan_Godoy-Cruz,29.11370480380242,1.63,1.52,7,5,15,12,50.4,49.6,2,2,0,0,5,1
2018-11-12,Newells Old Boys,Defensa y Justicia,0,0,2.57,2.93,2.99,2.66,3.04,3.07,Primera División,,20181112_Newells-Old-Boys_Defensa-y-Justicia,-47.11819295481973,0.37,2.04,2,6,4,13,50.8,49.2,4,3,0,0,1,9
2018-11-12,Tigre,Argentinos Jrs,2,1,1.96,3.17,4.22,2.01,3.26,4.37,Primera División,,20181112_Tigre_Argentinos-Jrs,21.27232522600889,0.55,1.21,2,4,4,8,51.3,48.7,0,1,0,0,9,6
2018-11-13,Patronato,San Martin T.,3,3,2.31,2.99,3.36,2.37,3.06,3.55,Primera División,,20181113_Patronato_San-Martin-T.,-1.0206850105823833,1.16,1.66,5,6,11,14,48.6,51.4,1,3,0,0,8,9
2018-11-13,Velez Sarsfield,San Lorenzo,0,0,1.91,3.24,4.34,1.94,3.28,4.67,Primera División,,20181113_Velez-Sarsfield_San-Lorenzo,33.68545526040816,1.77,1.3,6,3,11,8,50.9,49.1,3,3,1,0,6,3
2018-11-17,Boca Juniors,Patronato,1,0,1.37,4.56,8.64,1.36,4.77,10.09,Primera División,,20181117_Boca-Juniors_Patronato,1.362842560629133,0.05,1.18,1,4,0,10,46.6,53.4,1,5,0,0,5,7
2018-11-18,Defensa y Justicia,Estudiantes L.P.,1,1,2.11,2.93,3.97,2.07,3.11,4.34,Primera División,,20181118_Defensa-y-Justicia_Estudiantes-L.P.,18.657512263255285,1.56,0.22,4,1,10,2,54.9,45.1,5,0,0,0,9,1
2018-11-18,San Lorenzo,Atl. Tucuman,0,2,2.45,2.95,3.15,2.55,2.96,3.32,Primera División,,20181118_San-Lorenzo_Atl.-Tucuman,-42.43017620137334,0.2,0.74,0,2,0,5,47.7,52.3,3,2,0,0,3,7
2018-11-21,Gimnasia L.P.,San Martin S.J.,0,2,1.85,3.27,4.66,1.84,3.45,4.97,Primera División,,20181121_Gimnasia-L.P._San-Martin-S.J.,9.414304839325268,0.2,1.42,0,3,1,6,56.0,44.0,0,2,0,0,2,1
2018-11-23,Belgrano,Atl. Tucuman,1,3,2.6,2.9,2.96,2.68,2.91,3.19,Primera División,,20181123_Belgrano_Atl.-Tucuman,-70.84641016437718,0.23,1.84,1,6,2,13,46.8,53.2,1,1,0,0,5,6
2018-11-24,Argentinos Jrs,Talleres Cordoba,0,2,2.66,2.79,3.02,2.77,2.89,3.09,Primera División,,20181124_Argentinos-Jrs_Talleres-Cordoba,-55.311234107662585,1.35,0.84,5,2,12,5,43.1,56.9,2,2,0,0,6,5
2018-11-24,Rosario Central,Estudiantes L.P.,2,1,2.31,2.88,3.52,2.38,2.93,3.7,Primera División,,20181124_Rosario-Central_Estudiantes-L.P.,-59.200351837760536,1.02,0.63,2,3,5,6,51.3,48.7,1,0,0,0,3,7
2018-11-25,Aldosivi,Newells Old Boys,1,0,2.99,2.83,2.65,3.13,2.84,2.78,Primera División,,20181125_Aldosivi_Newells-Old-Boys,-24.341043068245654,0.52,0.65,3,2,7,5,44.3,55.7,1,2,0,0,8,4
2018-11-25,San Martin T.,Colon Santa FE,0,0,2.73,2.9,2.82,2.91,2.91,2.92,Primera División,,20181125_San-Martin-T._Colon-Santa-FE,-10.626728104813537,0.79,0.1,2,0,5,0,48.9,51.1,1,3,0,1,3,1
2018-11-25,Union de Santa Fe,Velez Sarsfield,0,2,2.36,2.86,3.43,2.45,2.89,3.61,Primera División,,20181125_Union-de-Santa-Fe_Velez-Sarsfield,0.36148454054091417,1.51,1.18,3,4,7,11,45.2,54.8,1,2,0,0,5,3
2018-11-26,Defensa y Justicia,Tigre,2,1,1.54,3.87,6.33,1.54,4.12,6.74,Primera División,,20181126_Defensa-y-Justicia_Tigre,55.20101726351504,1.41,1.06,5,3,10,7,51.6,48.4,0,2,0,0,8,8
2018-11-26,Racing Club,Banfield,0,0,1.56,3.71,6.44,1.58,3.82,6.93,Primera División,,20181126_Racing-Club_Banfield,34.64910064540595,0.89,1.4,1,4,2,9,50.0,50.0,2,2,0,0,3,7
2018-11-27,Lanus,Independiente,1,0,3.53,3.08,2.19,3.67,3.17,2.25,Primera División,,20181127_Lanus_Independiente,-62.91648160196792,0.76,0.66,3,3,5,7,51.5,48.5,1,0,0,0,5,9
2018-11-28,Rosario Central,San Martin S.J.,1,0,1.76,3.38,4.97,1.78,3.6,5.15,Primera División,,20181128_Rosario-Central_San-Martin-S.J.,2.037738343153933,0.35,0.72,1,3,4,8,54.3,45.7,1,2,0,0,2,7
2018-11-30,Colon Santa FE,Belgrano,1,1,1.96,3.09,4.29,1.98,3.24,4.53,Primera División,,20181130_Colon-Santa-FE_Belgrano,60.06657878613237,1.58,1.37,5,4,11,8,48.9,51.1,4,0,0,0,4,3
2018-12-01,Atl. Tucuman,San Martin T.,2,3,1.73,3.41,5.11,1.76,3.48,5.57,Primera División,,20181201_Atl.-Tucuman_San-Martin-T.,39.84554363432494,1.82,1.72,6,6,11,14,51.1,48.9,1,0,0,0,9,11
2018-12-01,Estudiantes L.P.,Lanus,1,1,2.41,2.8,3.4,2.5,2.82,3.62,Primera División,,20181201_Estudiantes-L.P._Lanus,16.89650702470294,1.29,1.07,3,3,7,7,49.9,50.1,1,1,0,0,1,6
2018-12-01,Newells Old Boys,Patronato,1,0,1.59,3.67,6.04,1.62,3.89,6.12,Primera División,,20181201_Newells-Old-Boys_Patronato,-0.12996650203331228,0.77,0.75,3,0,6,0,44.3,55.7,4,0,1,0,4,3
2018-12-02,Aldosivi,San Lorenzo,2,2,2.53,2.91,3.07,2.63,2.95,3.21,Primera División,,20181202_Aldosivi_San-Lorenzo,21.19219300390114,0.73,1.06,4,3,9,7,44.6,55.4,0,3,0,1,5,5
2018-12-02,Banfield,Argentinos Jrs,0,1,2.02,2.99,4.25,2.07,3.02,4.6,Primera División,,20181202_Banfield_Argentinos-Jrs,75.64887807993841,1.02,1.25,4,5,8,10,51.1,48.9,2,1,0,0,7,3
2018-12-02,Independiente,Boca Juniors,0,1,2.34,3.05,3.2,2.41,3.18,3.31,Primera División,,20181202_Independiente_Boca-Juniors,17.005741728716885,1.05,0.69,3,3,7,6,57.7,42.3,2,3,0,0,3,5
2018-12-03,River Plate,Gimnasia L.P.,3,1,1.41,4.09,8.82,1.42,4.29,9.5,Primera División,,20181203_River-Plate_Gimnasia-L.P.,46.54511878146491,1.11,0.05,3,1,7,4,45.0,55.0,1,1,0,0,4,3
2018-12-03,San Martin S.J.,Union de Santa Fe,2,0,3.36,2.84,2.4,3.49,2.89,2.51,Primera División,,20181203_San-Martin-S.J._Union-de-Santa-Fe,-30.835761457206672,1.21,0.87,3,4,7,9,49.9,50.1,1,1,0,0,9,4
2018-12-03,Tigre,Godoy Cruz,1,3,2.3,3.14,3.19,2.39,3.23,3.3,Primera División,,20181203_Tigre_Godoy-Cruz,-16.0218567264792,0.73,1.46,1,5,2,9,51.6,48.4,2,0,0,0,1,4
2018-12-03,Velez Sarsfield,Rosario Central,2,0,1.35,4.33,10.16,1.37,4.38,10.58,Primera División,,20181203_Velez-Sarsfield_Rosario-Central,28.602269395893927,1.71,0.13,6,1,11,1,55.3,44.7,3,4,0,0,4,1
2018-12-04,Huracan,Defensa y Justicia,1,1,3.22,2.85,2.48,3.37,2.9,2.57,Primera División,,20181204_Huracan_Defensa-y-Justicia,-8.290478811995172,1.31,1.78,4,8,7,19,48.6,51.4,4,2,0,0,4,5
2018-12-04,Talleres Cordoba,Racing Club,1,3,3.63,3.05,2.16,3.78,3.17,2.21,Primera División,,20181204_Talleres-Cordoba_Racing-Club,-32.38998358261006,0.89,1.37,4,3,9,6,42.7,57.3,3,2,0,0,2,1
2018-12-08,Defensa y Justicia,Colon Santa FE,3,0,1.74,3.27,5.48,1.76,3.32,5.99,Primera División,,20181208_Defensa-y-Justicia_Colon-Santa-FE,44.6630757620585,2.32,0.37,6,2,14,4,51.4,48.6,1,4,0,0,10,2
