date,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2018-09-23,Hobro,Aalborg,0.0,5.0,3.54,3.26,2.14,3.74,3.4,2.1,Superliga,,20180923_Hobro_Aalborg,0.0,0.34,2.31,1,7,4,16,54.0,46.0,3,2,0,0,0,7
2018-09-23,Sonderjyske,Midtjylland,0.0,0.0,3.5,3.57,2.04,3.55,3.62,2.09,Superliga,,20180923_Sonderjyske_Midtjylland,-0.4143005863770668,0.08,0.82,0,4,0,10,46.5,53.5,2,0,0,0,2,9
2018-09-24,Odense,Horsens,4.0,0.0,1.72,3.73,4.83,1.75,3.9,4.78,Superliga,,20180924_Odense_Horsens,-24.414300586377067,2.06,0.28,8,0,16,0,46.1,53.9,0,3,0,0,10,1
2018-09-28,Vejle,Randers FC,1.0,1.0,2.62,3.09,2.84,2.66,3.18,2.94,Superliga,,20180928_Vejle_Randers-FC,11.600008842153784,2.13,1.08,5,5,12,11,53.0,47.0,2,1,0,0,7,4
2018-09-29,Midtjylland,Hobro,5.0,2.0,1.2,6.59,14.5,1.2,6.84,15.87,Superliga,,20180929_Midtjylland_Hobro,24.399991157846216,1.64,1.59,5,5,11,12,56.3,43.7,0,2,0,0,3,4
2018-09-30,Aalborg,Odense,0.0,1.0,2.5,3.32,2.81,2.49,3.46,2.93,Superliga,,20180930_Aalborg_Odense,11.572445719324378,0.76,1.53,3,5,8,11,57.3,42.7,1,3,0,0,5,6
2018-09-30,Brondby,Horsens,1.0,2.0,1.41,4.8,7.05,1.43,5.07,6.86,Superliga,,20180930_Brondby_Horsens,-23.15814513294731,0.55,1.79,2,5,4,12,43.9,56.1,2,1,0,0,5,9
2018-09-30,Esbjerg,Aarhus,0.0,0.0,2.95,3.25,2.42,3.04,3.3,2.51,Superliga,,20180930_Esbjerg_Aarhus,-11.600008842153784,0.41,0.27,0,2,0,4,50.3,49.7,1,2,0,0,1,5
2018-09-30,Vendsyssel,FC Copenhagen,2.0,1.0,7.93,4.87,1.37,8.71,4.59,1.41,Superliga,,20180930_Vendsyssel_FC-Copenhagen,-24.428592369984244,1.77,1.76,6,5,14,10,56.1,43.9,1,1,0,0,8,6
2018-10-01,Nordsjaelland,Sonderjyske,4.0,1.0,1.8,3.92,4.03,1.8,4.1,4.26,Superliga,,20181001_Nordsjaelland_Sonderjyske,-12.442901798515095,1.04,1.5,4,5,7,10,51.4,48.6,0,0,0,0,6,3
2018-10-05,Sonderjyske,Vejle,3.0,0.0,1.86,3.57,4.17,1.88,3.76,4.23,Superliga,,20181005_Sonderjyske_Vejle,-12.029077651555326,1.77,0.19,4,0,7,0,53.5,46.5,1,4,0,0,3,3
2018-10-06,Odense,Aarhus,2.0,2.0,1.99,3.47,3.75,2.01,3.54,3.93,Superliga,,20181006_Odense_Aarhus,13.227605954569981,2.18,1.47,6,5,14,12,49.0,51.0,4,1,0,0,12,8
2018-10-07,Aalborg,Brondby,1.0,3.0,3.06,3.51,2.24,3.24,3.7,2.21,Superliga,,20181007_Aalborg_Brondby,34.80177807100131,0.81,1.84,2,7,6,16,47.9,52.1,1,4,0,0,5,10
2018-10-07,FC Copenhagen,Randers FC,4.0,0.0,1.44,4.5,7.17,1.43,4.63,8.13,Superliga,,20181007_FC-Copenhagen_Randers-FC,-1.642856165947478,1.61,0.98,7,3,14,8,60.9,39.1,2,1,0,0,10,4
2018-10-07,Hobro,Nordsjaelland,3.0,2.0,5.24,4.36,1.57,5.12,4.42,1.63,Superliga,,20181007_Hobro_Nordsjaelland,-35.159623519916295,2.46,0.41,8,2,16,3,54.6,45.4,1,0,0,0,8,5
2018-10-07,Horsens,Esbjerg,1.0,2.0,2.27,3.18,3.31,2.32,3.17,3.51,Superliga,,20181007_Horsens_Esbjerg,21.558981107477393,0.98,1.33,3,5,7,11,45.0,55.0,1,1,0,0,1,6
2018-10-07,Midtjylland,Vendsyssel,3.0,0.0,1.27,5.9,10.01,1.27,6.28,10.12,Superliga,,20181007_Midtjylland_Vendsyssel,23.130582619390907,1.83,1.13,6,5,13,11,52.6,47.4,0,3,0,0,6,7
2018-10-19,Esbjerg,Hobro,2.0,0.0,1.92,3.51,3.95,1.94,3.55,4.2,Superliga,,20181019_Esbjerg_Hobro,11.492554138642845,1.55,0.13,4,0,9,0,49.8,50.2,1,2,0,0,6,0
2018-10-20,Nordsjaelland,Midtjylland,1.0,4.0,3.27,3.67,2.08,3.45,3.77,2.1,Superliga,,20181020_Nordsjaelland_Midtjylland,-35.970159558785554,1.12,0.89,3,4,6,10,52.6,47.4,2,2,0,0,1,3
2018-10-21,Aarhus,Aalborg,2.0,2.0,2.37,3.31,2.98,2.44,3.39,3.07,Superliga,,20181021_Aarhus_Aalborg,13.653700531849154,1.22,1.08,6,4,15,9,53.2,46.8,0,1,0,0,8,6
2018-10-21,Randers FC,Sonderjyske,1.0,1.0,2.35,3.26,3.05,2.44,3.29,3.15,Superliga,,20181021_Randers-FC_Sonderjyske,-23.24197408981854,1.49,1.12,6,5,12,11,51.8,48.2,3,2,0,0,6,5
2018-10-21,Vejle,FC Copenhagen,1.0,3.0,6.71,4.32,1.48,6.99,4.38,1.5,Superliga,,20181021_Vejle_FC-Copenhagen,-12.03018311615756,0.21,2.1,1,8,2,17,50.7,49.3,2,3,0,0,0,6
2018-10-21,Vendsyssel,Horsens,0.0,1.0,2.67,3.21,2.7,2.74,3.22,2.82,Superliga,,20181021_Vendsyssel_Horsens,-8.390037706243675,0.63,0.75,3,1,6,2,46.5,53.5,2,2,0,0,4,1
2018-10-22,Brondby,Odense,1.0,1.0,1.8,3.96,4.02,1.83,4.03,4.19,Superliga,,20181022_Brondby_Odense,-34.373781616472115,1.23,2.31,4,8,9,18,44.9,55.1,0,0,0,0,12,6
2018-10-26,Sonderjyske,Odense,0.0,0.0,3.01,3.39,2.32,3.15,3.51,2.33,Superliga,,20181026_Sonderjyske_Odense,0.011390014188236819,0.58,0.91,1,3,2,7,48.5,51.5,1,1,1,0,2,8
2018-10-27,Horsens,Nordsjaelland,3.0,3.0,3.02,3.43,2.29,3.16,3.54,2.31,Superliga,,20181027_Horsens_Nordsjaelland,21.29739145965641,1.82,1.26,6,4,13,9,47.6,52.4,1,2,0,0,7,3
2018-10-28,Aalborg,Vendsyssel,0.0,1.0,1.66,3.79,5.18,1.68,3.83,5.55,Superliga,,20181028_Aalborg_Vendsyssel,9.35828777830875,1.19,1.61,4,5,8,11,49.4,50.6,2,6,0,0,3,8
2018-10-28,FC Copenhagen,Aarhus,4.0,2.0,1.49,4.14,6.95,1.47,4.16,8.37,Superliga,,20181028_FC-Copenhagen_Aarhus,23.228541804288852,2.57,0.51,7,2,17,7,46.4,53.6,0,0,0,0,10,1
2018-10-28,Hobro,Vejle,1.0,0.0,2.84,3.19,2.56,2.9,3.31,2.61,Superliga,,20181028_Hobro_Vejle,-9.165447287296274,0.22,0.61,2,1,5,2,42.9,57.1,3,1,0,0,4,2
2018-10-28,Randers FC,Esbjerg,0.0,2.0,2.12,3.29,3.54,2.15,3.37,3.7,Superliga,,20181028_Randers-FC_Esbjerg,-23.587750900006995,1.8,2.21,4,8,8,17,46.7,53.3,1,0,0,0,7,5
2018-10-29,Midtjylland,Brondby,3.0,2.0,1.94,3.73,3.67,1.98,3.75,3.84,Superliga,,20181029_Midtjylland_Brondby,66.34291068606512,1.59,2.23,6,8,14,19,48.3,51.7,2,0,1,0,8,6
2018-11-02,Odense,Hobro,1.0,0.0,1.45,4.35,7.18,1.45,4.5,7.76,Superliga,,20181102_Odense_Hobro,20.42259461612116,1.49,0.85,5,3,11,9,50.2,49.8,2,3,0,0,3,6
2018-11-02,Vendsyssel,Sonderjyske,2.0,3.0,3.32,3.31,2.2,3.48,3.37,2.24,Superliga,,20181102_Vendsyssel_Sonderjyske,-21.35944647394922,0.73,0.86,4,3,7,9,42.1,57.9,1,2,0,0,4,4
2018-11-04,Aarhus,Randers FC,0.0,2.0,2.19,3.25,3.41,2.24,3.32,3.53,Superliga,,20181104_Aarhus_Randers-FC,10.012839305368516,0.38,0.48,0,2,0,4,44.4,55.6,2,0,0,0,3,2
2018-11-04,Brondby,FC Copenhagen,0.0,1.0,2.58,3.55,2.57,2.61,3.68,2.66,Superliga,,20181104_Brondby_FC-Copenhagen,-64.56825187498703,0.05,0.51,1,1,3,5,48.7,51.3,2,1,0,0,2,4
2018-11-04,Esbjerg,Midtjylland,2.0,2.0,4.94,3.8,1.69,5.17,3.89,1.7,Superliga,,20181104_Esbjerg_Midtjylland,-30.925082962404986,1.99,0.45,6,2,11,5,54.7,45.3,2,2,1,0,6,1
2018-11-04,Nordsjaelland,Aalborg,1.0,1.0,2.0,3.67,3.52,2.02,3.8,3.65,Superliga,,20181104_Nordsjaelland_Aalborg,14.212719382504702,0.8,1.22,3,3,5,7,54.3,45.7,0,1,0,0,0,5
2018-11-05,Vejle,Horsens,3.0,1.0,2.83,3.0,2.68,2.91,3.0,2.83,Superliga,,20181105_Vejle_Horsens,-33.29405942484118,1.11,0.45,3,2,5,2,44.2,55.8,1,1,0,0,2,2
2018-11-09,Brondby,Aarhus,2.0,0.0,1.52,4.45,5.68,1.52,4.75,5.85,Superliga,,20181109_Brondby_Aarhus,-16.391374739356024,1.05,1.37,4,4,7,8,52.0,48.0,2,1,0,0,6,6
2018-11-10,Horsens,Sonderjyske,1.0,1.0,2.71,3.16,2.68,2.77,3.22,2.79,Superliga,,20181110_Horsens_Sonderjyske,-27.016298824566775,0.57,1.31,1,4,3,11,48.4,51.6,3,1,0,0,3,3
2018-11-11,Aalborg,FC Copenhagen,1.0,1.0,3.62,3.37,2.06,3.79,3.35,2.13,Superliga,,20181111_Aalborg_FC-Copenhagen,-68.76621637146673,0.32,0.85,3,2,6,4,43.7,56.3,1,1,0,0,4,4
2018-11-11,Hobro,Vendsyssel,1.0,0.0,2.39,3.31,2.97,2.52,3.42,2.93,Superliga,,20181111_Hobro_Vendsyssel,0.8940076489855073,0.62,0.05,1,0,1,0,46.0,54.0,1,1,0,0,3,1
2018-11-11,Midtjylland,Vejle,5.0,0.0,1.33,5.07,9.14,1.33,5.1,10.54,Superliga,,20181111_Midtjylland_Vejle,65.74991731901832,2.37,0.82,7,2,15,7,57.8,42.2,2,1,0,0,7,3
2018-11-11,Odense,Esbjerg,2.0,1.0,1.71,3.58,5.16,1.75,3.58,5.46,Superliga,,20181111_Odense_Esbjerg,-2.9163016408597286,2.08,1.19,6,3,14,7,51.9,48.1,1,3,0,0,5,4
2018-11-11,Randers FC,Nordsjaelland,1.0,1.0,2.74,3.36,2.52,2.82,3.43,2.6,Superliga,,20181111_Randers-FC_Nordsjaelland,2.4460524986211567,0.95,1.64,3,4,7,10,54.0,46.0,2,0,0,0,5,7
2018-11-23,Vejle,Aalborg,1.0,1.0,3.87,3.51,1.94,3.87,3.69,1.98,Superliga,,20181123_Vejle_Aalborg,1.3021622169696911,1.39,0.85,5,2,11,2,50.6,49.4,1,1,1,0,5,5
2018-11-24,Hobro,Randers FC,0.0,1.0,3.5,3.21,2.17,3.65,3.27,2.21,Superliga,,20181124_Hobro_Randers-FC,0.8042611571302132,0.68,0.9,2,2,5,3,58.0,42.0,3,1,0,0,6,4
2018-11-25,FC Copenhagen,Midtjylland,2.0,1.0,2.37,3.38,2.91,2.45,3.38,3.05,Superliga,,20181125_FC-Copenhagen_Midtjylland,-22.486603399949672,1.43,0.51,6,2,16,6,51.9,48.1,1,4,0,0,12,3
2018-11-25,Nordsjaelland,Odense,1.0,3.0,2.69,3.56,2.46,2.76,3.68,2.52,Superliga,,20181125_Nordsjaelland_Odense,-46.226424429379904,1.45,1.17,6,4,12,9,43.4,56.6,2,1,0,0,9,1
2018-11-25,Sonderjyske,Brondby,0.0,2.0,3.64,3.7,1.95,3.75,3.84,1.97,Superliga,,20181125_Sonderjyske_Brondby,49.315547617428365,1.28,0.41,3,3,6,7,49.1,50.9,0,2,1,0,6,2
2018-11-25,Vendsyssel,Esbjerg,1.0,1.0,2.91,3.23,2.45,3.03,3.31,2.51,Superliga,,20181125_Vendsyssel_Esbjerg,-46.69218261863193,0.05,1.22,1,4,2,10,43.5,56.5,0,0,0,0,1,8
2018-11-26,Aarhus,Horsens,1.0,2.0,2.01,3.49,3.64,2.03,3.66,3.75,Superliga,,20181126_Aarhus_Horsens,-32.901778314396324,0.81,1.37,2,3,3,5,47.4,52.6,0,1,0,0,1,6
2018-11-30,Esbjerg,Aalborg,1.0,4.0,3.26,3.31,2.21,3.34,3.42,2.27,Superliga,,20181130_Esbjerg_Aalborg,34.2646573618872,1.33,1.15,4,4,10,9,48.5,51.5,1,4,0,0,6,6
2018-12-01,Odense,Vendsyssel,2.0,0.0,1.42,4.42,7.7,1.43,4.61,7.92,Superliga,,20181201_Odense_Vendsyssel,76.78702649678803,1.81,1.28,6,5,13,11,51.0,49.0,3,1,0,0,3,7
2018-12-02,Brondby,Hobro,1.0,0.0,1.24,5.95,11.51,1.25,6.01,12.75,Superliga,,20181202_Brondby_Hobro,6.495662271882566,2.08,1.38,5,5,12,11,50.9,49.1,0,4,0,0,3,4
2018-12-02,Horsens,FC Copenhagen,1.0,6.0,5.52,3.95,1.59,5.73,4.08,1.62,Superliga,,20181202_Horsens_FC-Copenhagen,-46.99526325140687,0.83,2.59,4,10,10,20,47.5,52.5,0,0,0,0,8,15
2018-12-02,Randers FC,Midtjylland,1.0,2.0,4.94,3.86,1.67,5.07,3.84,1.73,Superliga,,20181202_Randers-FC_Midtjylland,-48.511842434791106,1.18,0.9,4,2,8,3,44.9,55.1,3,0,0,0,2,5
2018-12-02,Sonderjyske,Nordsjaelland,1.0,2.0,2.41,3.58,2.74,2.45,3.75,2.81,Superliga,,20181202_Sonderjyske_Nordsjaelland,29.89362954110652,0.95,1.21,3,3,7,8,57.9,42.1,0,3,0,0,4,6
2018-12-03,Aarhus,Vejle,2.0,1.0,1.96,3.29,4.08,1.99,3.34,4.34,Superliga,,20181203_Aarhus_Vejle,-26.035560854604455,1.43,1.39,4,5,9,12,55.2,44.8,1,1,0,0,5,8
2018-12-07,Midtjylland,Odense,3.0,0.0,1.82,3.58,4.34,1.88,3.55,4.54,Superliga,,20181207_Midtjylland_Odense,7.122573627313159,1.44,1.08,5,2,11,6,47.7,52.3,0,2,0,0,3,3
2018-12-08,Hobro,Sonderjyske,0.0,0.0,3.08,3.25,2.34,3.13,3.3,2.44,Superliga,,20181208_Hobro_Sonderjyske,-27.173032542482588,0.38,0.98,1,4,1,9,48.8,51.2,1,0,0,0,0,2
2018-12-09,Aalborg,Horsens,2.0,4.0,1.62,3.97,5.3,1.63,4.13,5.45,Superliga,,20181209_Aalborg_Horsens,-6.246119577468789,1.34,1.21,6,5,14,10,44.8,55.2,2,1,0,0,9,4
2018-12-09,FC Copenhagen,Esbjerg,3.0,0.0,1.32,5.11,9.53,1.33,5.19,10.03,Superliga,,20181209_FC-Copenhagen_Esbjerg,66.109336916154,1.12,0.45,3,1,7,3,49.8,50.2,1,1,0,0,3,3
2018-12-09,Vejle,Brondby,1.0,2.0,5.07,3.96,1.64,5.3,4.07,1.66,Superliga,,20181209_Vejle_Brondby,-31.93668081794044,1.2,1.25,4,5,11,13,47.8,52.2,3,2,0,0,4,7
2018-12-09,Vendsyssel,Randers FC,0.0,1.0,3.5,3.34,2.11,3.66,3.5,2.11,Superliga,,20181209_Vendsyssel_Randers-FC,-33.50767694823003,0.48,1.02,0,4,2,11,51.3,48.7,3,1,0,0,3,3
2018-12-10,Nordsjaelland,Aarhus,1.0,0.0,1.68,4.09,4.59,1.69,4.37,4.65,Superliga,,20181210_Nordsjaelland_Aarhus,25.469418752360752,1.39,0.29,3,0,8,1,54.2,45.8,1,3,0,0,5,2
2018-12-14,Odense,Aalborg,1.0,2.0,1.8,3.71,4.3,1.82,3.8,4.51,Superliga,,20181214_Odense_Aalborg,63.8064520285393,0.69,1.77,2,5,4,12,52.6,47.4,3,2,0,0,6,8
2018-12-15,Randers FC,Vejle,2.0,0.0,1.86,3.4,4.41,1.91,3.41,4.61,Superliga,,20181215_Randers-FC_Vejle,48.32767798529926,0.96,1.84,2,6,6,12,50.3,49.7,1,2,0,0,3,7
2018-12-16,Brondby,Vendsyssel,2.0,3.0,1.29,5.42,9.9,1.3,5.53,11.04,Superliga,,20181216_Brondby_Vendsyssel,60.60928596742383,1.12,1.43,4,5,7,11,45.9,54.1,3,1,0,0,3,4
2018-12-16,Esbjerg,Nordsjaelland,3.0,0.0,3.24,3.42,2.18,3.37,3.54,2.21,Superliga,,20181216_Esbjerg_Nordsjaelland,-13.324324821577648,1.32,1.03,4,4,9,10,44.6,55.4,3,1,0,0,7,4
2018-12-16,Horsens,Midtjylland,1.0,3.0,6.77,4.67,1.43,6.72,5.0,1.45,Superliga,,20181216_Horsens_Midtjylland,-64.62238521368613,0.73,1.79,2,6,3,14,46.2,53.8,1,3,0,0,1,4
2018-12-16,Sonderjyske,FC Copenhagen,0.0,3.0,5.06,4.02,1.63,5.08,4.18,1.66,Superliga,,20181216_Sonderjyske_FC-Copenhagen,-80.49744021583592,0.77,0.11,4,3,8,5,46.8,53.2,2,1,0,0,4,4
2018-12-17,Aarhus,Hobro,1.0,0.0,1.9,3.34,4.34,1.92,3.35,4.69,Superliga,,20181217_Aarhus_Hobro,-14.188621824634538,0.64,1.61,2,5,6,13,43.0,57.0,1,1,0,0,6,7
2019-02-08,Aarhus,Esbjerg,2.0,0.0,2.21,3.19,3.38,2.31,3.21,3.48,Superliga,,20190208_Aarhus_Esbjerg,-34.35906860698856,2.56,0.87,9,2,20,3,46.7,53.3,2,3,0,0,10,4
2019-02-09,Vejle,Sonderjyske,2.0,0.0,2.82,3.13,2.58,2.9,3.19,2.69,Superliga,,20190209_Vejle_Sonderjyske,-40.09921475815099,1.69,1.34,4,4,9,12,59.7,40.3,1,3,0,0,4,7
2019-02-10,Aalborg,Randers FC,0.0,3.0,2.3,3.16,3.24,2.37,3.22,3.34,Superliga,,20190210_Aalborg_Randers-FC,-20.509096814887926,1.84,1.16,5,4,12,9,48.2,51.8,2,2,0,0,6,4
2019-02-10,FC Copenhagen,Odense,6.0,1.0,1.76,3.58,4.68,1.83,3.51,4.94,Superliga,,20190210_FC-Copenhagen_Odense,55.184155976620104,1.85,1.04,6,3,12,6,56.8,43.2,1,2,0,0,6,3
2019-02-10,Hobro,Horsens,0.0,0.0,2.47,3.1,2.98,2.53,3.2,3.11,Superliga,,20190210_Hobro_Horsens,-42.76548235116206,0.62,0.69,2,1,6,2,56.5,43.5,1,5,0,1,3,2
2019-02-10,Nordsjaelland,Brondby,3.0,3.0,2.6,3.51,2.55,2.62,3.65,2.67,Superliga,,20190210_Nordsjaelland_Brondby,-4.8734511206678235,1.49,1.8,5,5,11,11,50.1,49.9,1,0,0,0,9,3
2019-02-11,Vendsyssel,Midtjylland,0.0,1.0,6.52,4.71,1.44,6.87,4.82,1.45,Superliga,,20190211_Vendsyssel_Midtjylland,-121.01135779817378,0.26,0.76,3,5,6,11,46.7,53.3,1,4,0,0,6,8
2019-02-15,Sonderjyske,Aarhus,0.0,2.0,2.63,3.18,2.73,2.7,3.22,2.86,Superliga,,20190215_Sonderjyske_Aarhus,-8.8315074697814,0.39,0.15,0,2,1,7,52.3,47.7,1,1,0,1,2,1
2019-02-16,Nordsjaelland,Hobro,2.0,1.0,1.49,4.44,6.12,1.46,4.91,6.53,Superliga,,20190216_Nordsjaelland_Hobro,32.253040859156954,0.67,0.07,3,1,6,3,52.1,47.9,3,2,0,0,3,6
2019-02-17,Esbjerg,Brondby,2.0,1.0,3.58,3.5,2.01,3.74,3.5,2.09,Superliga,,20190217_Esbjerg_Brondby,-6.292369756747348,1.83,2.05,6,5,13,11,48.0,52.0,0,3,0,0,6,11
2019-02-17,Horsens,Vendsyssel,3.0,0.0,2.13,3.22,3.53,2.18,3.32,3.67,Superliga,,20190217_Horsens_Vendsyssel,43.314110829518086,1.63,0.05,5,0,8,0,45.1,54.9,2,1,0,0,6,2
2019-02-17,Odense,Vejle,1.0,0.0,1.77,3.51,4.72,1.83,3.47,4.98,Superliga,,20190217_Odense_Vejle,60.46060404262039,0.73,1.45,2,3,3,9,50.8,49.2,2,3,0,0,2,4
2019-02-17,Randers FC,FC Copenhagen,0.0,2.0,3.97,3.3,1.97,4.17,3.39,2.01,Superliga,,20190217_Randers-FC_FC-Copenhagen,-68.94022229315328,0.05,0.43,0,2,0,2,48.2,51.8,1,0,0,0,0,3
2019-02-18,Midtjylland,Aalborg,2.0,1.0,1.35,5.04,8.17,1.36,5.38,8.11,Superliga,,20190218_Midtjylland_Aalborg,109.32521545403938,1.87,0.52,5,2,11,5,57.8,42.2,1,4,1,0,7,2
2019-02-22,Aalborg,Sonderjyske,3.0,0.0,1.94,3.47,3.85,1.97,3.63,3.99,Superliga,,20190222_Aalborg_Sonderjyske,13.839890157787295,1.54,1.66,5,5,12,13,44.8,55.2,1,2,1,0,4,5
2019-02-23,Vejle,Nordsjaelland,1.0,3.0,4.02,3.74,1.83,4.18,3.93,1.85,Superliga,,20190223_Vejle_Nordsjaelland,-52.74367873976007,0.25,1.57,2,5,3,9,48.8,51.2,2,3,0,0,5,8
2019-02-24,Aarhus,Midtjylland,1.0,2.0,5.02,3.77,1.68,5.31,3.85,1.7,Superliga,,20190224_Aarhus_Midtjylland,-107.6313622398095,0.68,1.01,1,4,0,10,42.8,57.2,4,1,0,0,1,5
2019-02-24,Brondby,Randers FC,2.0,1.0,1.89,3.68,3.82,1.93,3.8,3.95,Superliga,,20190224_Brondby_Randers-FC,-33.03323339915278,0.52,0.82,2,4,5,10,46.7,53.3,3,1,0,0,10,10
2019-02-24,Hobro,Esbjerg,2.0,0.0,2.61,3.06,2.84,2.65,3.11,3.01,Superliga,,20190224_Hobro_Esbjerg,-53.60401365136045,1.4,1.64,6,5,12,10,45.4,54.6,0,1,0,0,7,5
2019-02-24,Horsens,Odense,1.0,2.0,3.68,3.37,2.03,3.86,3.45,2.07,Superliga,,20190224_Horsens_Odense,-20.38649495303048,1.61,0.05,6,2,13,4,51.8,48.2,2,4,0,0,5,7
2019-02-25,FC Copenhagen,Vendsyssel,1.0,1.0,1.19,6.66,14.71,1.19,7.01,16.91,Superliga,,20190225_FC-Copenhagen_Vendsyssel,159.84494677870202,1.49,1.06,6,2,15,2,60.5,39.5,0,2,0,0,9,2
2019-03-01,Aalborg,Hobro,1.0,1.0,1.74,3.48,4.95,1.79,3.52,5.23,Superliga,,20190301_Aalborg_Hobro,24.392092179911742,0.47,1.7,2,3,4,6,49.8,50.2,1,2,0,0,5,2
2019-03-02,Esbjerg,Horsens,1.0,0.0,2.4,3.11,3.08,2.46,3.17,3.25,Superliga,,20190302_Esbjerg_Horsens,-10.163240751464627,0.92,1.45,4,4,10,8,52.5,47.5,0,2,0,1,6,3
