date,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2018-09-22,Trelleborgs,Djurgarden,0,3,5.98,4.35,1.52,6.25,4.69,1.5,Allsvenskan,,20180922_Trelleborgs_Djurgarden,0.0,0.42,1.12,0,4,0,9,43.5,56.5,5,1,0,0,1,2
2018-09-23,AIK,Hammarby,1,0,1.99,3.38,3.88,2.01,3.37,4.13,Allsvenskan,,20180923_AIK_Hammarby,-12.0,1.02,0.35,3,0,6,0,51.7,48.3,1,2,0,0,6,2
2018-09-23,Malmo FF,Kalmar,4,0,1.42,4.55,7.61,1.44,4.53,7.98,Allsvenskan,,20180923_Malmo-FF_Kalmar,0.0,1.37,0.55,4,0,9,0,48.6,51.4,2,2,0,0,3,5
2018-09-24,Hacken,Goteborg,4,1,1.71,3.82,4.77,1.72,3.87,5.07,Allsvenskan,,20180924_Hacken_Goteborg,12.0,1.66,0.54,5,2,9,3,47.0,53.0,2,3,0,0,11,1
2018-09-25,Orebro,Sirius,0,0,1.89,3.56,4.01,1.9,3.65,4.27,Allsvenskan,,20180925_Orebro_Sirius,0.0,1.7,0.89,6,3,11,9,54.0,46.0,3,2,0,0,3,5
2018-09-26,Hammarby,Elfsborg,0,1,1.73,3.86,4.5,1.75,3.78,5.01,Allsvenskan,,20180926_Hammarby_Elfsborg,-24.414300586377067,0.17,1.66,0,5,1,11,58.3,41.7,2,3,0,0,1,6
2018-09-26,Norrkoping,Malmo FF,3,1,2.92,3.25,2.46,3.04,3.21,2.53,Allsvenskan,,20180926_Norrkoping_Malmo-FF,11.585699413622933,2.25,0.66,6,1,12,3,56.5,43.5,2,3,0,0,8,2
2018-09-26,Ostersunds,Brommapojkarna,3,1,1.47,4.42,6.47,1.48,4.52,7.05,Allsvenskan,,20180926_Ostersunds_Brommapojkarna,12.414300586377067,1.51,1.05,4,3,7,7,55.5,44.5,3,0,0,0,6,8
2018-09-26,Sundsvall,Djurgarden,1,1,2.97,3.33,2.38,3.12,3.37,2.38,Allsvenskan,,20180926_Sundsvall_Djurgarden,12.414300586377067,1.09,0.71,3,3,4,6,48.8,51.2,0,1,0,1,8,3
2018-09-26,Trelleborgs,Dalkurd,0,1,2.58,3.34,2.69,2.62,3.39,2.77,Allsvenskan,,20180926_Trelleborgs_Dalkurd,-12.414300586377067,0.57,0.92,3,2,7,3,47.8,52.2,1,2,0,0,1,3
2018-09-27,Goteborg,AIK,0,2,5.06,3.44,1.76,5.27,3.4,1.81,Allsvenskan,,20180927_Goteborg_AIK,-12.0,1.02,1.26,3,4,7,9,51.6,48.4,3,2,0,0,2,2
2018-09-27,Kalmar,Hacken,1,2,3.2,3.33,2.24,3.32,3.37,2.28,Allsvenskan,,20180927_Kalmar_Hacken,-35.58569941362293,1.13,0.67,5,2,11,4,48.8,51.2,1,2,0,0,8,4
2018-09-29,Sirius,Norrkoping,1,1,4.93,3.91,1.67,5.1,3.97,1.7,Allsvenskan,,20180929_Sirius_Norrkoping,-47.18569178767211,0.78,0.23,3,1,7,2,42.9,57.1,1,6,0,0,1,2
2018-09-30,Dalkurd,AIK,0,4,10.87,4.75,1.33,11.26,4.43,1.38,Allsvenskan,,20180930_Dalkurd_AIK,-12.014291783607177,1.4,1.46,4,5,10,12,51.8,48.2,1,1,0,0,6,6
2018-09-30,Djurgarden,Ostersunds,0,2,1.89,3.57,4.07,1.84,3.73,4.5,Allsvenskan,,20180930_Djurgarden_Ostersunds,-23.14281526003151,1.48,1.19,5,3,13,7,47.5,52.5,1,5,0,0,8,6
2018-09-30,Kalmar,Brommapojkarna,1,1,1.6,3.92,5.59,1.61,3.93,6.18,Allsvenskan,,20180930_Kalmar_Brommapojkarna,-10.789485281874704,1.27,1.33,4,3,7,7,49.0,51.0,2,0,0,0,7,3
2018-09-30,Malmo FF,Sundsvall,0,0,1.32,5.18,9.43,1.34,5.06,10.1,Allsvenskan,,20180930_Malmo-FF_Sundsvall,-11.585700590442002,0.96,1.03,3,3,8,9,54.8,45.2,2,3,0,0,3,4
2018-10-01,Elfsborg,Hacken,0,3,2.86,3.49,2.37,2.88,3.68,2.43,Allsvenskan,,20181001_Elfsborg_Hacken,-11.202747778943149,1.02,1.43,3,6,6,12,46.5,53.5,1,1,0,0,5,9
2018-10-01,Hammarby,Goteborg,3,0,1.41,4.67,7.37,1.43,4.74,7.77,Allsvenskan,,20181001_Hammarby_Goteborg,-0.4010468920785115,0.6,0.6,3,1,5,4,48.0,52.0,3,0,0,0,2,3
2018-10-01,Orebro,Trelleborgs,4,0,1.5,4.35,6.18,1.51,4.44,6.59,Allsvenskan,,20181001_Orebro_Trelleborgs,23.571407630015756,2.12,1.19,7,5,13,11,49.6,50.4,4,0,0,0,9,7
2018-10-05,Ostersunds,Dalkurd,3,0,1.41,4.65,7.55,1.42,4.68,8.06,Allsvenskan,,20181005_Ostersunds_Dalkurd,46.37276136543642,1.39,0.56,6,2,13,5,50.4,49.6,1,1,0,1,4,5
2018-10-06,Goteborg,Trelleborgs,2,2,1.4,4.62,7.84,1.45,4.21,8.76,Allsvenskan,,20181006_Goteborg_Trelleborgs,11.5732763568667,1.37,1.39,4,4,9,8,45.6,54.4,1,1,0,0,4,1
2018-10-06,Sirius,Elfsborg,4,2,3.12,3.3,2.29,3.28,3.37,2.33,Allsvenskan,,20181006_Sirius_Elfsborg,-21.925150866609783,1.7,0.6,7,2,14,4,52.3,47.7,1,2,0,0,6,3
2018-10-07,AIK,Orebro,1,1,1.26,5.35,13.06,1.28,5.15,14.57,Allsvenskan,,20181007_AIK_Orebro,24.39808716511652,0.56,0.33,2,1,4,2,49.4,50.6,0,3,0,0,6,3
2018-10-07,Brommapojkarna,Hammarby,2,4,7.86,4.95,1.37,8.31,5.07,1.38,Allsvenskan,,20181007_Brommapojkarna_Hammarby,-0.7996500304448091,1.32,1.11,4,4,9,9,43.9,56.1,2,2,0,0,4,7
2018-10-07,Hacken,Malmo FF,1,1,2.59,3.36,2.66,2.76,3.49,2.62,Allsvenskan,,20181007_Hacken_Malmo-FF,45.17408245753995,1.06,1.39,4,4,8,7,46.7,53.3,1,1,0,0,9,4
2018-10-07,Norrkoping,Djurgarden,1,1,1.95,3.45,3.94,1.97,3.49,4.2,Allsvenskan,,20181007_Norrkoping_Djurgarden,44.33916555932501,0.98,0.21,3,1,8,3,54.9,45.1,3,3,0,0,4,2
2018-10-08,Sundsvall,Kalmar,2,0,2.09,3.35,3.56,2.16,3.37,3.67,Allsvenskan,,20181008_Sundsvall_Kalmar,33.98835817750978,1.43,1.18,4,4,8,9,57.3,42.7,2,0,0,0,4,6
2018-10-20,Dalkurd,Orebro,1,0,3.09,3.38,2.28,3.17,3.5,2.33,Allsvenskan,,20181020_Dalkurd_Orebro,-22.035700282967127,0.55,0.05,2,0,8,0,51.7,48.3,2,0,0,0,6,1
2018-10-20,Malmo FF,Hammarby,2,1,1.75,3.91,4.36,1.78,3.96,4.52,Allsvenskan,,20181020_Malmo-FF_Hammarby,1.9377524655587877,0.23,0.56,2,3,3,7,46.7,53.3,1,4,0,0,2,3
2018-10-21,Djurgarden,AIK,0,0,3.68,3.16,2.14,3.73,3.21,2.21,Allsvenskan,,20181021_Djurgarden_AIK,-31.99401142257375,0.05,0.28,1,0,0,0,52.2,47.8,4,4,0,0,0,6
2018-10-21,Elfsborg,Sundsvall,2,0,2.4,3.4,2.87,2.45,3.56,2.92,Allsvenskan,,20181021_Elfsborg_Sundsvall,-23.626838717006876,1.68,0.6,5,2,12,6,50.1,49.9,3,2,0,0,6,4
2018-10-21,Hacken,Ostersunds,2,0,1.69,3.95,4.68,1.7,4.13,4.86,Allsvenskan,,20181021_Hacken_Ostersunds,-0.7584749523844039,1.22,1.21,5,4,11,9,50.3,49.7,4,1,0,0,9,4
2018-10-21,Kalmar,Norrkoping,1,2,3.69,3.4,2.04,3.69,3.33,2.17,Allsvenskan,,20181021_Kalmar_Norrkoping,-65.27521366623364,0.7,1.68,3,7,6,17,46.6,53.4,2,1,0,0,1,5
2018-10-21,Trelleborgs,Sirius,1,2,3.12,3.4,2.26,3.15,3.45,2.36,Allsvenskan,,20181021_Trelleborgs_Sirius,-48.73500150325958,0.37,0.87,1,2,4,3,47.9,52.1,1,3,1,0,4,3
2018-10-22,Brommapojkarna,Goteborg,0,2,3.18,3.34,2.25,3.35,3.45,2.26,Allsvenskan,,20181022_Brommapojkarna_Goteborg,11.254204312890579,0.26,0.66,0,2,1,4,46.7,53.3,2,3,0,0,0,4
2018-10-26,Goteborg,Sundsvall,1,2,2.22,3.51,3.11,2.23,3.66,3.23,Allsvenskan,,20181026_Goteborg_Sundsvall,-32.796987221817744,0.34,1.5,1,4,2,9,49.0,51.0,1,1,1,0,2,4
2018-10-26,Trelleborgs,Elfsborg,2,2,4.81,4.18,1.64,4.76,4.55,1.65,Allsvenskan,,20181026_Trelleborgs_Elfsborg,-68.2901166134875,0.55,0.9,2,3,5,7,40.4,59.6,4,1,0,0,6,6
2018-10-27,Dalkurd,Hacken,0,5,5.22,3.97,1.63,5.37,3.85,1.69,Allsvenskan,,20181027_Dalkurd_Hacken,-65.69598645682913,0.45,1.76,1,6,0,12,45.1,54.9,2,4,0,0,2,4
2018-10-28,Hammarby,Kalmar,0,0,1.36,4.95,8.41,1.36,5.04,9.05,Allsvenskan,,20181028_Hammarby_Kalmar,31.484817159200247,0.43,1.5,0,4,0,10,48.7,51.3,2,2,0,0,3,4
2018-10-28,Norrkoping,Ostersunds,4,2,1.62,3.93,5.46,1.63,4.05,5.72,Allsvenskan,,20181028_Norrkoping_Ostersunds,8.659521473231734,2.51,0.84,7,2,16,3,48.4,51.6,1,2,1,0,11,2
2018-10-28,Orebro,Djurgarden,1,1,3.18,3.47,2.19,3.35,3.53,2.22,Allsvenskan,,20181028_Orebro_Djurgarden,-4.583468789577637,0.4,0.94,1,2,2,5,48.1,51.9,1,2,0,0,5,2
2018-10-28,Sirius,Brommapojkarna,4,2,1.82,3.72,4.23,1.85,3.68,4.5,Allsvenskan,,20181028_Sirius_Brommapojkarna,49.422955686969544,2.84,1.15,9,3,20,6,53.7,46.3,0,3,0,0,5,4
2018-10-29,AIK,Malmo FF,1,1,2.29,3.11,3.32,2.36,3.12,3.47,Allsvenskan,,20181029_AIK_Malmo-FF,7.357375080376869,1.03,1.54,3,5,6,10,59.8,40.2,1,2,0,0,3,6
2018-10-30,Elfsborg,Dalkurd,0,0,1.56,4.09,5.75,1.59,3.99,6.26,Allsvenskan,,20181030_Elfsborg_Dalkurd,28.27953678730887,1.46,0.92,6,3,13,6,51.1,48.9,2,0,1,0,9,3
2018-10-31,Brommapojkarna,Norrkoping,0,1,7.5,5.12,1.37,7.94,5.17,1.38,Allsvenskan,,20181031_Brommapojkarna_Norrkoping,-100.53895465266987,1.26,1.09,4,2,9,3,45.7,54.3,0,1,1,0,6,2
2018-10-31,Djurgarden,Goteborg,2,0,1.56,4.05,5.91,1.58,4.04,6.27,Allsvenskan,,20181031_Djurgarden_Goteborg,25.7603640097293,1.74,0.78,6,3,12,6,46.4,53.6,2,4,0,0,2,5
2018-10-31,Hacken,Sirius,2,1,1.27,5.85,10.24,1.28,6.07,10.5,Allsvenskan,,20181031_Hacken_Sirius,43.198199965194135,1.99,1.09,7,4,15,10,46.7,53.3,3,2,0,0,9,5
2018-10-31,Kalmar,Trelleborgs,2,1,1.44,4.64,6.58,1.47,4.77,6.65,Allsvenskan,,20181031_Kalmar_Trelleborgs,12.438286316077665,1.22,0.8,4,4,7,8,41.3,58.7,2,1,0,0,7,8
2018-10-31,Sundsvall,Hammarby,2,3,3.2,3.71,2.1,3.3,3.81,2.14,Allsvenskan,,20181031_Sundsvall_Hammarby,33.07507924783181,0.23,1.82,2,4,5,10,47.7,52.3,1,5,0,0,6,5
2018-11-01,Malmo FF,Orebro,4,0,1.31,5.33,9.52,1.31,5.46,10.59,Allsvenskan,,20181101_Malmo-FF_Orebro,27.11204156034728,1.58,1.14,6,5,13,10,48.5,51.5,2,1,0,0,7,8
2018-11-01,Ostersunds,AIK,1,2,4.77,3.63,1.74,5.05,3.76,1.75,Allsvenskan,,20181101_Ostersunds_AIK,0.06596813002192903,0.92,0.6,5,3,12,9,45.6,54.4,2,1,0,0,6,4
2018-11-04,AIK,Sundsvall,0,0,1.33,4.96,9.09,1.33,5.01,9.9,Allsvenskan,,20181104_AIK_Sundsvall,26.057810530149027,0.76,1.26,2,1,5,2,53.9,46.1,1,2,0,0,7,2
2018-11-04,Goteborg,Malmo FF,0,3,6.56,4.68,1.44,6.46,4.82,1.46,Allsvenskan,,20181104_Goteborg_Malmo-FF,-70.78290797303521,1.35,2.3,3,8,8,18,44.9,55.1,0,1,0,0,9,13
2018-11-04,Hammarby,Hacken,1,0,2.55,3.48,2.64,2.54,3.56,2.76,Allsvenskan,,20181104_Hammarby_Hacken,-76.18683294745074,0.25,1.17,1,3,4,9,49.8,50.2,2,1,0,0,4,4
2018-11-04,Norrkoping,Orebro,3,2,1.33,5.18,8.8,1.34,4.92,9.94,Allsvenskan,,20181104_Norrkoping_Orebro,85.77547079518513,1.89,2.02,6,6,14,13,53.7,46.3,3,1,0,0,6,7
2018-11-05,Dalkurd,Djurgarden,1,2,3.61,3.62,1.98,3.7,3.65,2.02,Allsvenskan,,20181105_Dalkurd_Djurgarden,-20.83564512407247,0.53,0.41,3,2,5,4,49.9,50.1,2,1,0,0,1,1
2018-11-05,Elfsborg,Brommapojkarna,1,2,1.71,4.12,4.36,1.74,4.19,4.39,Allsvenskan,,20181105_Elfsborg_Brommapojkarna,63.94503084902908,0.52,1.67,1,5,2,10,51.8,48.2,0,4,0,0,8,1
2018-11-05,Sirius,Kalmar,1,1,2.48,3.48,2.71,2.57,3.54,2.74,Allsvenskan,,20181105_Sirius_Kalmar,42.84158772661522,1.53,0.76,4,3,7,6,50.7,49.3,4,2,0,0,6,4
2018-11-05,Trelleborgs,Ostersunds,0,1,3.99,3.96,1.8,4.06,4.0,1.83,Allsvenskan,,20181105_Trelleborgs_Ostersunds,-75.38009031107754,0.38,0.93,0,2,0,6,44.7,55.3,1,3,0,0,3,6
2018-11-11,Brommapojkarna,Trelleborgs,3,0,1.39,5.05,7.01,1.38,5.49,6.97,Allsvenskan,,20181111_Brommapojkarna_Trelleborgs,33.904126684068615,0.88,0.05,3,0,8,0,49.3,50.7,0,1,0,0,7,2
2018-11-11,Djurgarden,Sirius,1,0,1.43,4.73,6.72,1.42,4.89,7.06,Allsvenskan,,20181111_Djurgarden_Sirius,3.066336274559717,1.99,0.37,8,0,15,1,41.9,58.1,2,0,0,0,5,2
2018-11-11,Hacken,Norrkoping,0,1,2.57,3.64,2.53,2.54,3.8,2.63,Allsvenskan,,20181111_Hacken_Norrkoping,-9.100835092587204,1.77,1.36,5,4,11,10,51.4,48.6,0,2,0,0,2,7
2018-11-11,Kalmar,AIK,0,1,5.04,3.22,1.82,5.59,3.15,1.83,Allsvenskan,,20181111_Kalmar_AIK,-61.36866930125689,0.45,0.77,2,4,5,9,48.3,51.7,1,3,0,0,7,5
2018-11-11,Malmo FF,Elfsborg,2,0,1.17,7.29,14.39,1.17,7.81,13.89,Allsvenskan,,20181111_Malmo-FF_Elfsborg,41.076535297257806,1.23,0.66,4,3,9,8,58.1,41.9,0,0,0,0,8,9
2018-11-11,Orebro,Goteborg,1,3,2.01,3.66,3.45,2.02,3.87,3.51,Allsvenskan,,20181111_Orebro_Goteborg,22.032245768427174,0.59,1.28,3,4,7,10,53.0,47.0,1,1,0,0,3,4
2018-11-11,Ostersunds,Hammarby,3,3,4.16,3.94,1.77,4.22,4.1,1.78,Allsvenskan,,20181111_Ostersunds_Hammarby,3.7629743448242152,0.36,2.15,3,6,6,13,56.2,43.8,1,1,0,0,4,4
2018-11-11,Sundsvall,Dalkurd,0,1,1.85,3.83,3.88,1.88,3.83,4.01,Allsvenskan,,20181111_Sundsvall_Dalkurd,37.54215338919994,0.63,1.81,1,5,2,10,55.9,44.1,1,2,0,0,3,9
2018-11-22,AFC Eskilstuna,Brommapojkarna,0,1,2.31,3.0,3.34,2.34,3.12,3.45,Allsvenskan,,20181122_AFC-Eskilstuna_Brommapojkarna,30.628227667522424,0.54,0.25,2,3,6,5,51.9,48.1,1,1,0,0,1,2
2018-11-25,Brommapojkarna,AFC Eskilstuna,1,2,2.38,3.01,3.18,2.47,3.11,3.23,Allsvenskan,,20181125_Brommapojkarna_AFC-Eskilstuna,-4.517968328460029,0.43,0.27,1,2,2,4,49.6,50.4,4,0,0,0,1,0
2019-03-31,AFC Eskilstuna,Goteborg,3,1,2.56,3.04,2.92,2.74,3.11,2.91,Allsvenskan,,20190331_AFC-Eskilstuna_Goteborg,40.79614131089329,1.02,0.78,4,2,10,4,57.5,42.5,1,1,0,0,9,1
2019-03-31,AIK,Ostersunds,0,0,1.76,3.21,5.54,1.78,3.19,6.27,Allsvenskan,,20190331_AIK_Ostersunds,23.635843481615893,0.64,0.05,2,0,4,0,48.0,52.0,3,1,0,0,3,1
2019-03-31,Falkenbergs,Orebro,1,0,2.71,3.26,2.59,2.73,3.39,2.71,Allsvenskan,,20190331_Falkenbergs_Orebro,45.494958349005856,1.44,0.97,4,3,8,7,56.6,43.4,1,0,0,0,4,4
2019-03-31,Helsingborg,Norrkoping,3,1,2.79,3.22,2.54,2.85,3.32,2.64,Allsvenskan,,20190331_Helsingborg_Norrkoping,-82.9185577484659,0.98,1.83,3,7,6,14,41.3,58.7,2,1,0,0,4,9
2019-03-31,Kalmar,Sirius,0,2,1.75,3.52,4.87,1.76,3.59,5.26,Allsvenskan,,20190331_Kalmar_Sirius,-37.90518174711474,0.69,1.38,2,7,7,15,41.3,58.7,1,4,0,0,1,9
2019-04-01,Djurgarden,Sundsvall,2,2,1.85,3.35,4.52,1.88,3.36,4.87,Allsvenskan,,20190401_Djurgarden_Sundsvall,31.04167146882196,1.64,1.34,7,3,16,7,52.7,47.3,0,1,0,0,7,6
2019-04-01,Elfsborg,Hammarby,1,1,3.03,3.3,2.33,3.21,3.36,2.37,Allsvenskan,,20190401_Elfsborg_Hammarby,-31.726840532156757,0.35,1.27,1,3,0,8,52.8,47.2,1,1,0,0,4,7
2019-04-01,Malmo FF,Hacken,1,1,1.94,3.19,4.3,1.99,3.17,4.62,Allsvenskan,,20190401_Malmo-FF_Hacken,-4.665716840968116,0.12,0.89,1,2,1,4,50.2,49.8,2,2,0,0,3,1
2019-04-06,Hacken,Helsingborg,2,1,1.57,4.01,5.71,1.64,4.02,5.59,Allsvenskan,,20190406_Hacken_Helsingborg,35.47436156644085,0.23,0.66,2,1,4,1,50.1,49.9,2,2,0,0,5,2
2019-04-06,Sundsvall,Malmo FF,3,1,4.39,3.41,1.85,4.79,3.37,1.89,Allsvenskan,,20190406_Sundsvall_Malmo-FF,-49.93330325291481,0.94,2.09,4,7,8,15,46.1,53.9,1,2,0,0,4,6
2019-04-07,Goteborg,Elfsborg,3,0,2.5,3.19,2.86,2.61,3.25,2.94,Allsvenskan,,20190407_Goteborg_Elfsborg,-37.225778948861944,1.51,1.29,3,4,6,12,49.4,50.6,3,2,0,0,3,0
2019-04-07,Hammarby,Kalmar,1,1,1.75,3.53,4.84,1.81,3.41,5.25,Allsvenskan,,20190407_Hammarby_Kalmar,63.63732490814141,1.09,0.75,4,2,11,2,51.2,48.8,5,1,0,0,7,1
2019-04-07,Ostersunds,Falkenbergs,3,2,1.49,4.1,6.73,1.51,4.17,7.39,Allsvenskan,,20190407_Ostersunds_Falkenbergs,9.135714088356963,2.01,0.48,6,2,11,3,54.7,45.3,3,4,0,0,3,3
2019-04-08,Norrkoping,AIK,0,0,2.84,3.05,2.61,2.89,3.17,2.72,Allsvenskan,,20190408_Norrkoping_AIK,26.528870359147277,1.06,0.99,4,4,8,9,46.4,53.6,5,1,0,0,6,7
2019-04-08,Orebro,Djurgarden,0,3,3.75,3.34,2.02,4.2,3.22,2.06,Allsvenskan,,20190408_Orebro_Djurgarden,-80.84397495011831,0.98,1.06,4,3,10,6,49.9,50.1,1,0,0,0,4,4
2019-04-08,Sirius,AFC Eskilstuna,3,2,2.22,3.17,3.38,2.24,3.27,3.58,Allsvenskan,,20190408_Sirius_AFC-Eskilstuna,0.4359534142990924,1.46,1.02,3,3,6,5,49.4,50.6,2,3,0,0,7,6
2019-04-12,AFC Eskilstuna,Orebro,1,1,2.35,3.2,3.08,2.39,3.27,3.27,Allsvenskan,,20190412_AFC-Eskilstuna_Orebro,62.59089500865184,1.14,0.67,4,1,10,3,53.9,46.1,3,3,0,0,6,7
2019-04-13,Falkenbergs,Hacken,0,3,6.27,4.47,1.47,6.39,4.81,1.48,Allsvenskan,,20190413_Falkenbergs_Hacken,-62.31105953450833,0.09,2.28,1,7,3,15,45.1,54.9,0,0,0,0,1,9
2019-04-13,Kalmar,Norrkoping,2,2,2.94,3.14,2.47,3.13,3.21,2.5,Allsvenskan,,20190413_Kalmar_Norrkoping,-114.4945611575306,1.09,1.14,3,5,7,9,41.4,58.6,1,3,0,1,1,4
2019-04-14,AIK,Sirius,2,1,1.38,4.52,8.7,1.4,4.58,9.38,Allsvenskan,,20190414_AIK_Sirius,20.686321598499944,1.98,0.93,6,3,15,7,53.2,46.8,2,3,0,0,3,7
2019-04-14,Elfsborg,Sundsvall,3,1,2.32,3.32,3.03,2.43,3.42,3.06,Allsvenskan,,20190414_Elfsborg_Sundsvall,-38.38097402301241,1.81,1.24,6,5,13,12,47.7,52.3,2,2,0,0,2,5
2019-04-14,Malmo FF,Ostersunds,2,0,1.47,4.28,6.83,1.5,4.08,7.86,Allsvenskan,,20190414_Malmo-FF_Ostersunds,0.9709756779916461,1.14,0.38,3,0,6,2,51.6,48.4,1,3,0,0,3,3
2019-04-15,Djurgarden,Goteborg,2,1,1.6,3.87,5.61,1.6,3.97,6.18,Allsvenskan,,20190415_Djurgarden_Goteborg,73.49237456339642,1.56,0.12,5,1,10,2,59.3,40.7,1,1,0,0,12,3
2019-04-15,Helsingborg,Hammarby,2,1,2.68,3.32,2.58,2.77,3.42,2.65,Allsvenskan,,20190415_Helsingborg_Hammarby,-7.956935242978034,1.01,0.41,3,1,6,2,43.6,56.4,0,2,0,1,5,2
2019-04-19,Norrkoping,Falkenbergs,4,3,1.3,5.33,9.42,1.3,5.4,11.28,Allsvenskan,,20190419_Norrkoping_Falkenbergs,74.493599186972,2.01,1.67,8,5,17,10,50.6,49.4,1,2,0,0,6,5
2019-04-19,Orebro,AIK,2,1,4.52,3.16,1.91,4.87,3.03,2.01,Allsvenskan,,20190419_Orebro_AIK,-116.83069248721813,0.73,1.47,3,7,7,17,46.5,53.5,1,3,0,0,7,8
2019-04-19,Ostersunds,Elfsborg,1,1,2.23,3.24,3.28,2.3,3.27,3.44,Allsvenskan,,20190419_Ostersunds_Elfsborg,34.63085580635925,1.18,1.24,3,4,8,7,56.7,43.3,1,1,0,0,1,4
2019-04-20,Sirius,Malmo FF,0,1,5.4,4.07,1.58,5.59,4.11,1.63,Allsvenskan,,20190420_Sirius_Malmo-FF,-33.674510738236904,0.4,0.29,2,1,6,1,42.3,57.7,2,3,0,1,5,3
2019-04-20,Sundsvall,Kalmar,1,2,2.31,3.2,3.14,2.4,3.24,3.27,Allsvenskan,,20190420_Sundsvall_Kalmar,39.88488866623493,0.16,1.27,1,5,1,9,50.3,49.7,0,1,0,0,2,7
2019-04-21,Hacken,Djurgarden,0,1,1.83,3.58,4.24,1.85,3.75,4.42,Allsvenskan,,20190421_Hacken_Djurgarden,27.267369177852515,0.29,0.92,1,3,4,8,45.5,54.5,1,4,0,0,1,4
2019-04-21,Hammarby,AFC Eskilstuna,3,1,1.38,4.68,8.18,1.37,4.87,9.44,Allsvenskan,,20190421_Hammarby_AFC-Eskilstuna,4.4513467279884935,1.05,1.38,3,5,7,8,52.5,47.5,3,2,0,0,4,5
2019-04-22,Goteborg,Helsingborg,3,1,2.41,3.28,2.92,2.48,3.31,3.07,Allsvenskan,,20190422_Goteborg_Helsingborg,-65.12923783364295,1.93,1.44,5,4,11,8,49.4,50.6,0,0,0,0,10,3
2019-04-24,AFC Eskilstuna,Ostersunds,0,1,2.93,3.2,2.45,3.0,3.3,2.54,Allsvenskan,,20190424_AFC-Eskilstuna_Ostersunds,-34.68291177763513,1.48,0.77,6,4,14,8,53.3,46.7,1,3,0,0,8,5
2019-04-24,AIK,Hacken,1,0,2.19,3.15,3.49,2.23,3.14,3.78,Allsvenskan,,20190424_AIK_Hacken,-20.104752468637116,0.54,0.98,1,2,3,6,57.2,42.8,0,4,0,0,6,5
2019-04-24,Elfsborg,Orebro,4,2,1.71,3.75,4.72,1.72,3.92,5.03,Allsvenskan,,20190424_Elfsborg_Orebro,33.01388407212198,1.88,1.41,5,5,12,10,44.9,55.1,1,3,0,0,4,9
